word,sentiment
bereaving,negative
best,positive
betray,negative
betrayal,negative
betrayed,negative
betraying,negative
betrays,negative
better,positive
bias,negative
biased,negative
big,positive
bitch,negative
bitches,negative
bitter,negative
bitterly,negative
bizarre,negative
blah,negative
blame,negative
blamed,negative
blames,negative
blaming,negative
bless,positive
blesses,positive
blessing,positive
blind,negative
bliss,positive
blissful,positive
blithe,positive
block,negative
blockbuster,positive
blocked,negative
blocking,negative
blocks,negative
bloody,negative
blurry,negative
boastful,negative
bold,positive
boldly,positive
bomb,negative
boost,positive
boosted,positive
boosting,positive
boosts,positive
bore,negative
bored,negative
boring,negative
bother,negative
bothered,negative
bothers,negative
bothersome,negative
boycott,negative
boycotted,negative
boycotting,negative
boycotts,negative
brainwashing,negative
brave,positive
breakthrough,positive
breathtaking,positive
bribe,negative
bright,positive
brightest,positive
brightness,positive
brilliant,positive
brisk,positive
broke,negative
broken,negative
brooding,negative
bullied,negative
bullshit,negative
bully,negative
bullying,negative
bummer,negative
buoyant,positive
burden,negative
burdened,negative
burdening,negative
burdens,negative
calm,positive
calmed,positive
calming,positive
calms,positive
can't stand,negative
cancel,negative
cancelled,negative
cancelling,negative
cancels,negative
cancer,negative
capable,positive
captivated,positive
care,positive
carefree,positive
careful,positive
carefully,positive
careless,negative
cares,positive
cashing in,negative
casualty,negative
catastrophe,negative
catastrophic,negative
cautious,negative
celebrate,positive
celebrated,positive
celebrates,positive
celebrating,positive
censor,negative
censored,negative
censors,negative
certain,positive
chagrin,negative
chagrined,negative
challenge,negative
chance,positive
chances,positive
chaos,negative
chaotic,negative
charged,negative
charges,negative
charm,positive
charming,positive
charmless,negative
chastise,negative
chastised,negative
chastises,negative
chastising,negative
cheat,negative
cheated,negative
cheater,negative
cheaters,negative
cheats,negative
cheer,positive
cheered,positive
cheerful,positive
cheering,positive
cheerless,negative
cheers,positive
cheery,positive
cherish,positive
cherished,positive
cherishes,positive
cherishing,positive
chic,positive
childish,negative
chilling,negative
choke,negative
choked,negative
chokes,negative
choking,negative
clarifies,positive
clarity,positive
clash,negative
classy,positive
clean,positive
cleaner,positive
clear,positive
cleared,positive
clearly,positive
clears,positive
clever,positive
clouded,negative
clueless,negative
cock,negative
cocksucker,negative
cocksuckers,negative
cocky,negative
coerced,negative
collapse,negative
collapsed,negative
collapses,negative
collapsing,negative
collide,negative
collides,negative
colliding,negative
collision,negative
collisions,negative
colluding,negative
combat,negative
combats,negative
comedy,positive
comfort,positive
comfortable,positive
comforting,positive
comforts,positive
commend,positive
commended,positive
commit,positive
commitment,positive
commits,positive
committed,positive
committing,positive
compassionate,positive
compelled,positive
competent,positive
competitive,positive
complacent,negative
complain,negative
complained,negative
complains,negative
comprehensive,positive
conciliate,positive
conciliated,positive
conciliates,positive
conciliating,positive
condemn,negative
condemnation,negative
condemned,negative
condemns,negative
confidence,positive
confident,positive
conflict,negative
conflicting,negative
conflictive,negative
conflicts,negative
confuse,negative
confused,negative
confusing,negative
congrats,positive
congratulate,positive
congratulation,positive
congratulations,positive
consent,positive
consents,positive
consolable,positive
conspiracy,negative
constrained,negative
contagion,negative
contagions,negative
contagious,negative
contempt,negative
contemptuous,negative
contemptuously,negative
contend,negative
contender,negative
contending,negative
contentious,negative
contestable,negative
controversial,negative
controversially,negative
convince,positive
convinced,positive
convinces,positive
convivial,positive
cool,positive
cool stuff,positive
cornered,negative
corpse,negative
costly,negative
courage,positive
courageous,positive
courteous,positive
courtesy,positive
cover-up,negative
coward,negative
cowardly,negative
coziness,positive
cramp,negative
crap,negative
crash,negative
crazier,negative
craziest,negative
crazy,negative
creative,positive
crestfallen,negative
cried,negative
cries,negative
crime,negative
criminal,negative
criminals,negative
crisis,negative
critic,negative
criticism,negative
criticize,negative
criticized,negative
criticizes,negative
criticizing,negative
critics,negative
cruel,negative
cruelty,negative
crush,negative
crushed,negative
crushes,negative
crushing,negative
cry,negative
crying,negative
cunt,negative
curious,positive
curse,negative
cut,negative
cute,positive
cuts,negative
cutting,negative
cynic,negative
cynical,negative
cynicism,negative
damage,negative
damages,negative
damn,negative
damned,negative
damnit,negative
danger,negative
daredevil,positive
daring,positive
darkest,negative
darkness,negative
dauntless,positive
dead,negative
deadlock,negative
deafening,negative
dear,positive
dearly,positive
death,negative
debonair,positive
debt,negative
deceit,negative
deceitful,negative
deceive,negative
deceived,negative
deceives,negative
deceiving,negative
deception,negative
decisive,positive
dedicated,positive
defeated,negative
defect,negative
defects,negative
defender,positive
defenders,positive
defenseless,negative
defer,negative
deferring,negative
defiant,negative
deficit,negative
degrade,negative
degraded,negative
degrades,negative
dehumanize,negative
dehumanized,negative
dehumanizes,negative
dehumanizing,negative
deject,negative
dejected,negative
dejecting,negative
dejects,negative
delay,negative
delayed,negative
delight,positive
delighted,positive
delighting,positive
delights,positive
demand,negative
demanded,negative
demanding,negative
demands,negative
demonstration,negative
demoralized,negative
denied,negative
denier,negative
deniers,negative
denies,negative
denounce,negative
denounces,negative
deny,negative
denying,negative
depressed,negative
depressing,negative
derail,negative
derailed,negative
derails,negative
deride,negative
derided,negative
derides,negative
deriding,negative
derision,negative
desirable,positive
desire,positive
desired,positive
desirous,positive
despair,negative
despairing,negative
despairs,negative
desperate,negative
desperately,negative
despondent,negative
destroy,negative
destroyed,negative
destroying,negative
destroys,negative
destruction,negative
destructive,negative
detached,negative
detain,negative
detained,negative
detention,negative
determined,positive
devastate,negative
devastated,negative
devastating,negative
devoted,positive
diamond,positive
dick,negative
dickhead,negative
die,negative
died,negative
difficult,negative
diffident,negative
dilemma,negative
dipshit,negative
dire,negative
direful,negative
dirt,negative
dirtier,negative
dirtiest,negative
dirty,negative
disabling,negative
disadvantage,negative
disadvantaged,negative
disappear,negative
disappeared,negative
disappears,negative
disappoint,negative
disappointed,negative
disappointing,negative
disappointment,negative
disappointments,negative
disappoints,negative
disaster,negative
disasters,negative
disastrous,negative
disbelieve,negative
discard,negative
discarded,negative
discarding,negative
discards,negative
disconsolate,negative
disconsolation,negative
discontented,negative
discord,negative
discounted,negative
discouraged,negative
discredited,negative
disdain,negative
disgrace,negative
disgraced,negative
disguise,negative
disguised,negative
disguises,negative
disguising,negative
disgust,negative
disgusted,negative
disgusting,negative
disheartened,negative
dishonest,negative
disillusioned,negative
disinclined,negative
disjointed,negative
dislike,negative
dismal,negative
dismayed,negative
disorder,negative
disorganized,negative
disoriented,negative
disparage,negative
disparaged,negative
disparages,negative
disparaging,negative
displeased,negative
dispute,negative
disputed,negative
disputes,negative
disputing,negative
disqualified,negative
disquiet,negative
disregard,negative
disregarded,negative
disregarding,negative
disregards,negative
disrespect,negative
disrespected,negative
disruption,negative
disruptions,negative
disruptive,negative
dissatisfied,negative
distort,negative
distorted,negative
distorting,negative
distorts,negative
distract,negative
distracted,negative
distraction,negative
distracts,negative
distress,negative
distressed,negative
distresses,negative
distressing,negative
distrust,negative
distrustful,negative
disturb,negative
disturbed,negative
disturbing,negative
disturbs,negative
dithering,negative
dizzy,negative
dodging,negative
dodgy,negative
does not work,negative
dolorous,negative
dont like,negative
doom,negative
doomed,negative
doubt,negative
doubted,negative
doubtful,negative
doubting,negative
doubts,negative
douche,negative
douchebag,negative
downcast,negative
downhearted,negative
downside,negative
drag,negative
dragged,negative
drags,negative
drained,negative
dread,negative
dreaded,negative
dreadful,negative
dreading,negative
dream,positive
dreams,positive
dreary,negative
droopy,negative
drop,negative
drown,negative
drowned,negative
drowns,negative
drunk,negative
dubious,negative
dud,negative
dull,negative
dumb,negative
dumbass,negative
dump,negative
dumped,negative
dumps,negative
dupe,negative
duped,negative
dysfunction,negative
eager,positive
earnest,positive
ease,positive
easy,positive
ecstatic,positive
eerie,negative
eery,negative
effective,positive
effectively,positive
elated,positive
elation,positive
elegant,positive
elegantly,positive
embarrass,negative
embarrassed,negative
embarrasses,negative
embarrassing,negative
embarrassment,negative
embittered,negative
embrace,positive
emergency,negative
empathetic,positive
emptiness,negative
empty,negative
enchanted,positive
encourage,positive
encouraged,positive
encouragement,positive
encourages,positive
endorse,positive
endorsed,positive
endorsement,positive
endorses,positive
enemies,negative
enemy,negative
energetic,positive
engage,positive
engages,positive
engrossed,positive
enjoy,positive
enjoying,positive
enjoys,positive
enlighten,positive
enlightened,positive
enlightening,positive
enlightens,positive
ennui,negative
enrage,negative
enraged,negative
enrages,negative
enraging,negative
enrapture,positive
enslave,negative
enslaved,negative
enslaves,negative
ensure,positive
ensuring,positive
enterprising,positive
entertaining,positive
enthral,positive
enthusiastic,positive
entitled,positive
entrusted,positive
envies,negative
envious,negative
envy,negative
envying,negative
erroneous,negative
error,negative
errors,negative
escape,negative
escapes,negative
escaping,negative
esteemed,positive
ethical,positive
euphoria,positive
euphoric,positive
eviction,negative
evil,negative
exaggerate,negative
exaggerated,negative
exaggerates,negative
exaggerating,negative
exasperated,positive
excellence,positive
excellent,positive
excite,positive
excited,positive
excitement,positive
exciting,positive
exclude,negative
excluded,negative
exclusion,negative
exclusive,positive
excuse,negative
exempt,negative
exhausted,negative
exhilarated,positive
exhilarates,positive
exhilarating,positive
exonerate,positive
exonerated,positive
exonerates,positive
exonerating,positive
expand,positive
expands,positive
expel,negative
expelled,negative
expelling,negative
expels,negative
exploit,negative
exploited,negative
exploiting,negative
exploits,negative
exploration,positive
explorations,positive
expose,negative
exposed,negative
exposes,negative
exposing,negative
extend,positive
extends,positive
exuberant,positive
exultant,positive
exultantly,positive
fabulous,positive
fad,negative
fag,negative
faggot,negative
faggots,negative
fail,negative
failed,negative
failing,negative
fails,negative
failure,negative
failures,negative
fainthearted,negative
fair,positive
faith,positive
faithful,positive
fake,negative
fakes,negative
faking,negative
fallen,negative
falling,negative
falsified,negative
falsify,negative
fame,positive
fan,positive
fantastic,positive
farce,negative
fascinate,positive
fascinated,positive
fascinates,positive
fascinating,positive
fascist,negative
fascists,negative
fatalities,negative
fatality,negative
fatigue,negative
fatigued,negative
fatigues,negative
fatiguing,negative
favor,positive
favored,positive
favorite,positive
favorited,positive
favorites,positive
favors,positive
fear,negative
fearful,negative
fearing,negative
fearless,positive
fearsome,negative
fed up,negative
feeble,negative
feeling,positive
felonies,negative
felony,negative
fervent,positive
fervid,positive
festive,positive
fiasco,negative
fidgety,negative
fight,negative
fine,positive
fire,negative
fired,negative
firing,negative
fit,positive
fitness,positive
flagship,positive
flees,negative
flop,negative
flops,negative
flu,negative
flustered,negative
focused,positive
fond,positive
fondness,positive
fool,negative
foolish,negative
fools,negative
forced,negative
foreclosure,negative
foreclosures,negative
forget,negative
forgetful,negative
forgive,positive
forgiving,positive
forgotten,negative
fortunate,positive
frantic,negative
fraud,negative
frauds,negative
fraudster,negative
fraudsters,negative
fraudulence,negative
fraudulent,negative
free,positive
freedom,positive
frenzy,negative
fresh,positive
friendly,positive
fright,negative
frightened,negative
frightening,negative
frikin,negative
frisky,positive
frowning,negative
frustrate,negative
frustrated,negative
frustrates,negative
frustrating,negative
frustration,negative
ftw,positive
fuck,negative
fucked,negative
fucker,negative
fuckers,negative
fuckface,negative
fuckhead,negative
fucking,negative
fucktard,negative
fud,negative
fuked,negative
fuking,negative
fulfill,positive
fulfilled,positive
fulfills,positive
fuming,negative
fun,positive
funeral,negative
funerals,negative
funky,positive
funnier,positive
funny,positive
furious,negative
futile,positive
gag,negative
gagged,negative
gain,positive
gained,positive
gaining,positive
gains,positive
gallant,positive
gallantly,positive
gallantry,positive
generous,positive
genial,positive
ghost,negative
giddy,negative
gift,positive
glad,positive
glamorous,positive
glamourous,positive
glee,positive
gleeful,positive
gloom,negative
gloomy,negative
glorious,positive
glory,positive
glum,negative
god,positive
goddamn,negative
godsend,positive
good,positive
goodness,positive
grace,positive
gracious,positive
grand,positive
grant,positive
granted,positive
granting,positive
grants,positive
grateful,positive
gratification,positive
grave,negative
gray,negative
great,positive
greater,positive
greatest,positive
greed,negative
greedy,negative
green wash,negative
green washing,negative
greenwash,negative
greenwasher,negative
greenwashers,negative
greenwashing,negative
greet,positive
greeted,positive
greeting,positive
greetings,positive
greets,positive
grey,negative
grief,negative
grieved,negative
gross,negative
growing,positive
growth,positive
guarantee,positive
guilt,negative
guilty,negative
gullibility,negative
gullible,negative
gun,negative
ha,positive
hacked,negative
haha,positive
hahaha,positive
hahahah,positive
hail,positive
hailed,positive
hapless,negative
haplessness,negative
happiness,positive
happy,positive
hard,negative
hardier,positive
hardship,negative
hardy,positive
harm,negative
harmed,negative
harmful,negative
harming,negative
harms,negative
harried,negative
harsh,negative
harsher,negative
harshest,negative
hate,negative
hated,negative
haters,negative
hates,negative
hating,negative
haunt,negative
haunted,negative
haunting,positive
haunts,negative
havoc,negative
healthy,positive
heartbreaking,negative
heartbroken,negative
heartfelt,positive
heaven,positive
heavenly,positive
heavyhearted,negative
hell,negative
help,positive
helpful,positive
helping,positive
helpless,negative
helps,positive
hero,positive
heroes,positive
heroic,positive
hesitant,negative
hesitate,negative
hid,negative
hide,negative
hides,negative
hiding,negative
highlight,positive
hilarious,positive
hindrance,negative
hoax,negative
homesick,negative
honest,positive
honor,positive
honored,positive
honoring,positive
honour,positive
honoured,positive
honouring,positive
hooligan,negative
hooliganism,negative
hooligans,negative
hope,positive
hopeful,positive
hopefully,positive
hopeless,negative
hopelessness,negative
hopes,positive
hoping,positive
horrendous,negative
horrible,negative
horrific,negative
horrified,negative
hostile,negative
huckster,negative
hug,positive
huge,positive
hugs,positive
humerous,positive
humiliated,negative
humiliation,negative
humor,positive
humorous,positive
humour,positive
humourous,positive
hunger,negative
hurrah,positive
hurt,negative
hurting,negative
hurts,negative
hypocritical,negative
hysteria,negative
hysterical,negative
hysterics,negative
idiot,negative
idiotic,negative
ignorance,negative
ignorant,negative
ignore,negative
ignored,negative
ignores,negative
ill,negative
illegal,negative
illiteracy,negative
illness,negative
illnesses,negative
imbecile,negative
immobilized,negative
immortal,positive
immune,positive
impatient,negative
imperfect,negative
importance,positive
important,positive
impose,negative
imposed,negative
imposes,negative
imposing,negative
impotent,negative
impress,positive
impressed,positive
impresses,positive
impressive,positive
imprisoned,negative
improve,positive
improved,positive
improvement,positive
improves,positive
improving,positive
inability,negative
inaction,negative
inadequate,negative
incapable,negative
incapacitated,negative
incensed,negative
incompetence,negative
incompetent,negative
inconsiderate,negative
inconvenience,negative
inconvenient,negative
increase,positive
increased,positive
indecisive,negative
indestructible,positive
indifference,negative
indifferent,negative
indignant,negative
indignation,negative
indoctrinate,negative
indoctrinated,negative
indoctrinates,negative
indoctrinating,negative
ineffective,negative
ineffectively,negative
infatuated,positive
infatuation,positive
infected,negative
inferior,negative
inflamed,negative
influential,positive
infringement,negative
infuriate,negative
infuriated,negative
infuriates,negative
infuriating,negative
inhibit,negative
injured,negative
injury,negative
injustice,negative
innovate,positive
innovates,positive
innovation,positive
innovative,positive
inquisition,negative
inquisitive,positive
insane,negative
insanity,negative
insecure,negative
insensitive,negative
insensitivity,negative
insignificant,negative
insipid,negative
inspiration,positive
inspirational,positive
inspire,positive
inspired,positive
inspires,positive
inspiring,positive
insult,negative
insulted,negative
insulting,negative
insults,negative
intact,positive
integrity,positive
intelligent,positive
intense,positive
interest,positive
interested,positive
interesting,positive
interests,positive
interrogated,negative
interrupt,negative
interrupted,negative
interrupting,negative
interruption,negative
interrupts,negative
intimidate,negative
intimidated,negative
intimidates,negative
intimidating,negative
intimidation,negative
intricate,positive
intrigues,positive
invincible,positive
invite,positive
inviting,positive
invulnerable,positive
irate,negative
ironic,negative
irony,negative
irrational,negative
irresistible,positive
irresolute,negative
irresponsible,positive
irreversible,negative
irritate,negative
irritated,negative
irritating,negative
isolated,negative
itchy,negative
jackass,negative
jackasses,negative
jailed,negative
jaunty,positive
jealous,negative
jeopardy,negative
jerk,negative
jesus,positive
jewel,positive
jewels,positive
jocular,positive
join,positive
joke,positive
jokes,positive
jolly,positive
jovial,positive
joy,positive
joyful,positive
joyfully,positive
joyless,negative
joyous,positive
jubilant,positive
jumpy,negative
justice,positive
justifiably,positive
justified,positive
keen,positive
kill,negative
killed,negative
killing,negative
kills,negative
kind,positive
kinder,positive
kiss,positive
kudos,positive
lack,negative
lackadaisical,negative
lag,negative
lagged,negative
lagging,negative
lags,negative
lame,negative
landmark,positive
laugh,positive
laughed,positive
laughing,positive
laughs,positive
laughting,positive
launched,positive
lawl,positive
lawsuit,negative
lawsuits,negative
lazy,negative
leak,negative
leaked,negative
leave,negative
legal,positive
legally,positive
lenient,positive
lethargic,negative
lethargy,negative
liar,negative
liars,negative
libelous,negative
lied,negative
lifesaver,positive
lighthearted,positive
like,positive
liked,positive
likes,positive
limitation,negative
limited,negative
limits,negative
litigation,negative
litigious,negative
lively,positive
livid,negative
lmao,positive
lmfao,positive
loathe,negative
loathed,negative
loathes,negative
loathing,negative
lobby,negative
lobbying,negative
lol,positive
lonely,negative
lonesome,negative
longing,negative
loom,negative
loomed,negative
looming,negative
looms,negative
loose,negative
looses,negative
loser,negative
losing,negative
loss,negative
lost,negative
lovable,positive
love,positive
loved,positive
lovelies,positive
lovely,positive
loving,positive
lowest,negative
loyal,positive
loyalty,positive
luck,positive
luckily,positive
lucky,positive
lugubrious,negative
lunatic,negative
lunatics,negative
lurk,negative
lurking,negative
lurks,negative
mad,negative
maddening,negative
made-up,negative
madly,negative
madness,negative
mandatory,negative
manipulated,negative
manipulating,negative
manipulation,negative
marvel,positive
marvelous,positive
marvels,positive
masterpiece,positive
masterpieces,positive
matter,positive
matters,positive
mature,positive
meaningful,positive
meaningless,negative
medal,positive
mediocrity,negative
meditative,positive
melancholy,negative
menace,negative
menaced,negative
mercy,positive
merry,positive
mess,negative
messed,negative
messing up,negative
methodical,positive
mindless,negative
miracle,positive
mirth,positive
mirthful,positive
mirthfully,positive
misbehave,negative
misbehaved,negative
misbehaves,negative
misbehaving,negative
mischief,negative
mischiefs,negative
miserable,negative
misery,negative
misgiving,negative
misinformation,negative
misinformed,negative
misinterpreted,negative
misleading,negative
misread,negative
misreporting,negative
misrepresentation,negative
miss,negative
missed,negative
missing,negative
mistake,negative
mistaken,negative
mistakes,negative
mistaking,negative
misunderstand,negative
misunderstanding,negative
misunderstands,negative
misunderstood,negative
moan,negative
moaned,negative
moaning,negative
moans,negative
mock,negative
mocked,negative
mocking,negative
mocks,negative
mongering,negative
monopolize,negative
monopolized,negative
monopolizes,negative
monopolizing,negative
moody,negative
mope,negative
moping,negative
moron,negative
motherfucker,negative
motherfucking,negative
motivate,positive
motivated,positive
motivating,positive
motivation,positive
mourn,negative
mourned,negative
mournful,negative
mourning,negative
mourns,negative
mumpish,negative
murder,negative
murderer,negative
murdering,negative
murderous,negative
murders,negative
myth,negative
n00b,negative
naive,negative
nasty,negative
natural,positive
naïve,negative
needy,negative
negative,negative
negativity,negative
neglect,negative
neglected,negative
neglecting,negative
neglects,negative
nerves,negative
nervous,negative
nervously,negative
nice,positive
nifty,positive
niggas,negative
nigger,negative
no,negative
no fun,negative
noble,positive
noisy,negative
nonsense,negative
noob,negative
nosey,negative
not good,negative
not working,negative
notorious,negative
novel,positive
numb,negative
nuts,negative
obliterate,negative
obliterated,negative
obnoxious,negative
obscene,negative
obsessed,positive
obsolete,negative
obstacle,negative
obstacles,negative
obstinate,negative
odd,negative
offend,negative
offended,negative
offender,negative
offending,negative
offends,negative
offline,negative
oks,positive
ominous,positive
once-in-a-lifetime,positive
opportunities,positive
opportunity,positive
oppressed,negative
oppressive,negative
optimism,positive
optimistic,positive
optionless,negative
outcry,negative
outmaneuvered,negative
outrage,negative
outraged,negative
outreach,positive
outstanding,positive
overjoyed,positive
overload,negative
overlooked,negative
overreact,negative
overreacted,negative
overreaction,negative
overreacts,negative
oversell,negative
overselling,negative
oversells,negative
oversimplification,negative
oversimplified,negative
oversimplifies,negative
oversimplify,negative
overstatement,negative
overstatements,negative
overweight,negative
oxymoron,negative
pain,negative
pained,negative
panic,negative
panicked,negative
panics,negative
paradise,positive
paradox,negative
pardon,positive
pardoned,positive
pardoning,positive
pardons,positive
parley,negative
passionate,positive
passive,negative
passively,negative
pathetic,negative
pay,negative
peace,positive
peaceful,positive
peacefully,positive
penalty,negative
pensive,negative
perfect,positive
perfected,positive
perfectly,positive
perfects,positive
peril,negative
perjury,negative
perpetrator,negative
perpetrators,negative
perplexed,negative
persecute,negative
persecuted,negative
persecutes,negative
persecuting,negative
perturbed,negative
pesky,negative
pessimism,negative
pessimistic,negative
petrified,negative
phobic,negative
picturesque,positive
pileup,negative
pique,negative
piqued,negative
piss,negative
pissed,negative
pissing,negative
piteous,negative
pitied,negative
pity,negative
playful,positive
pleasant,positive
please,positive
pleased,positive
pleasure,positive
poised,negative
poison,negative
poisoned,negative
poisons,negative
pollute,negative
polluted,negative
polluter,negative
polluters,negative
pollutes,negative
poor,negative
poorer,negative
poorest,negative
popular,positive
positive,positive
positively,positive
possessive,negative
postpone,negative
postponed,negative
postpones,negative
postponing,negative
poverty,negative
powerful,positive
powerless,negative
praise,positive
praised,positive
praises,positive
praising,positive
pray,positive
praying,positive
prays,positive
prblm,negative
prblms,negative
prepared,positive
pressure,negative
pressured,negative
pretend,negative
pretending,negative
pretends,negative
pretty,positive
prevent,negative
prevented,negative
preventing,negative
prevents,negative
prick,negative
prison,negative
prisoner,negative
prisoners,negative
privileged,positive
proactive,positive
problem,negative
problems,negative
profiteer,negative
progress,positive
prominent,positive
promise,positive
promised,positive
promises,positive
promote,positive
promoted,positive
promotes,positive
promoting,positive
propaganda,negative
prosecute,negative
prosecuted,negative
prosecutes,negative
prosecution,negative
prospect,positive
prospects,positive
prosperous,positive
protect,positive
protected,positive
protects,positive
protest,negative
protesters,negative
protesting,negative
protests,negative
proud,positive
proudly,positive
provoke,negative
provoked,negative
provokes,negative
provoking,negative
pseudoscience,negative
punish,negative
punished,negative
punishes,negative
punitive,negative
pushy,negative
puzzled,negative
quaking,negative
questionable,negative
questioned,negative
questioning,negative
racism,negative
racist,negative
racists,negative
rage,negative
rageful,negative
rainy,negative
rant,negative
ranter,negative
ranters,negative
rants,negative
rape,negative
rapist,negative
rapture,positive
raptured,positive
raptures,positive
rapturous,positive
rash,negative
ratified,positive
reach,positive
reached,positive
reaches,positive
reaching,positive
reassure,positive
reassured,positive
reassures,positive
reassuring,positive
rebellion,negative
recession,negative
reckless,negative
recommend,positive
recommended,positive
recommends,positive
redeemed,positive
refuse,negative
refused,negative
refusing,negative
regret,negative
regretful,negative
regrets,negative
regretted,negative
regretting,negative
reject,negative
rejected,negative
rejecting,negative
rejects,negative
rejoice,positive
rejoiced,positive
rejoices,positive
rejoicing,positive
relaxed,positive
relentless,negative
reliant,positive
relieve,positive
relieved,positive
relieves,positive
relieving,positive
relishing,positive
remarkable,positive
remorse,negative
repulse,negative
repulsed,negative
rescue,positive
rescued,positive
rescues,positive
resentful,negative
resign,negative
resigned,negative
resigning,negative
resigns,negative
resolute,positive
resolve,positive
resolved,positive
resolves,positive
resolving,positive
respected,positive
responsible,positive
responsive,positive
restful,positive
restless,negative
restore,positive
restored,positive
restores,positive
restoring,positive
restrict,negative
restricted,negative
restricting,negative
restriction,negative
restricts,negative
retained,negative
retard,negative
retarded,negative
retreat,negative
revenge,negative
revengeful,negative
revered,positive
revive,positive
revives,positive
reward,positive
rewarded,positive
rewarding,positive
rewards,positive
rich,positive
ridiculous,negative
rig,negative
rigged,negative
right direction,positive
rigorous,positive
rigorously,positive
riot,negative
riots,negative
risk,negative
risks,negative
rob,negative
robber,negative
robed,negative
robing,negative
robs,negative
robust,positive
rofl,positive
roflcopter,positive
roflmao,positive
romance,positive
rotfl,positive
rotflmfao,positive
rotflol,positive
ruin,negative
ruined,negative
ruining,negative
ruins,negative
sabotage,negative
sad,negative
sadden,negative
saddened,negative
sadly,negative
safe,positive
safely,positive
safety,positive
salient,positive
sappy,negative
sarcastic,negative
satisfied,positive
save,positive
saved,positive
scam,negative
scams,negative
scandal,negative
scandalous,negative
scandals,negative
scapegoat,negative
scapegoats,negative
scare,negative
scared,negative
scary,negative
sceptical,negative
scold,negative
scoop,positive
scorn,negative
scornful,negative
scream,negative
screamed,negative
screaming,negative
screams,negative
screwed,negative
screwed up,negative
scumbag,negative
secure,positive
secured,positive
secures,positive
sedition,negative
