word,sentiment,weight,freq_corpus
data,Ambiguous,1.845,59
database,Positive,0.728,1
daughter,Positive,1.183,7
daughters,Positive,0.728,1
dead,Negative,1.639,31
deadly,Negative,1.139,6
deal,Positive,1.57,25
dealing,Positive,0.728,1
deals,Positive,0.861,2
dealt,Positive,0.955,3
dear,Positive,1.139,6
death,Negative,1.872,64
deaths,Negative,1.936,78
debate,Positive,1.431,16
debating,Positive,0.5,0
debt,Negative,1.089,5
debunked,Positive,0.955,3
decent,Positive,0.861,2
decide,Positive,1.45,17
decided,Positive,1.316,11
decides,Positive,0.5,0
deciding,Positive,0.728,1
decision,Positive,1.411,15
decisions,Positive,1.288,10
declaration,Ambiguous,0.728,1
declare,Negative,0.728,1
declared,Negative,0.728,1
declaring,Negative,0.728,1
decline,Positive,1.089,5
declined,Positive,0.728,1
declining,Positive,0.5,0
decrease,Positive,0.728,1
decreases,Positive,0.5,0
decreasing,Positive,0.5,0
dedicated,Positive,0.955,3
deemed,Negative,0.5,0
deep,Negative,1.343,12
deeper,Negative,0.5,0
deeply,Negative,0.955,3
default,Negative,0.728,1
defeat,Negative,0.955,3
defence,Negative,0.955,3
defend,Positive,1.139,6
defending,Positive,0.728,1
defense,Positive,0.728,1
define,Positive,1.089,5
definitely,Ambiguous,1.5,20
definition,Positive,1.029,4
degree,Positive,0.955,3
degrees,Positive,0.5,0
delay,Positive,1.222,8
delayed,Negative,0.955,3
delaying,Negative,0.861,2
delays,Negative,0.955,3
delete,Negative,1.183,7
deleted,Negative,0.955,3
deliberate,Negative,0.861,2
deliberately,Negative,0.955,3
delighted,Positive,0.861,2
deliver,Positive,1.139,6
delivered,Positive,1.029,4
deliveries,Positive,0.861,2
delivering,Positive,0.861,2
delivery,Positive,0.955,3
delta,Negative,1.45,17
deluded,Negative,0.5,0
delusional,Negative,0.955,3
demand,Ambiguous,1.516,21
demanding,Positive,0.728,1
demands,Positive,0.955,3
dementia,Negative,0.5,0
democracy,Positive,1.257,9
democratic,Positive,0.728,1
democrats,Positive,0.5,0
demonising,Negative,0.728,1
demonstrate,Positive,0.5,0
demonstrated,Positive,0.728,1
demonstrating,Positive,0.728,1
demonstration,Negative,1.288,10
denial,Negative,1.39,14
denied,Negative,0.728,1
denier,Negative,1.544,23
deniers,Negative,1.914,73
deny,Negative,0.955,3
denying,Negative,1.288,10
depend,Negative,0.5,0
dependent,Negative,0.728,1
depending,Negative,0.5,0
depends,Negative,0.728,1
deployed,Positive,0.5,0
depopulation,Negative,0.861,2
depressed,Negative,1.089,5
depressing,Negative,1.257,9
depression,Negative,1.257,9
describe,Positive,0.955,3
described,Positive,1.029,4
description,Positive,0.728,1
deserve,Negative,1.183,7
deserved,Negative,0.5,0
deserves,Negative,0.861,2
design,Positive,0.861,2
designed,Positive,1.222,8
desire,Positive,0.728,1
despair,Positive,0.861,2
desperate,Negative,1.367,13
desperately,Negative,1.029,4
desperation,Negative,0.728,1
despite,Negative,1.595,27
destroy,Negative,1.343,12
destroyed,Negative,0.955,3
destroying,Negative,1.029,4
destroys,Negative,0.5,0
destruction,Negative,0.861,2
detail,Positive,0.728,1
detailed,Positive,0.5,0
details,Ambiguous,1.316,11
detected,Positive,0.5,0
detecting,Positive,0.728,1
determine,Positive,0.5,0
determined,Positive,0.728,1
devastating,Negative,0.861,2
develop,Positive,0.861,2
developed,Ambiguous,1.089,5
developing,Positive,1.029,4
development,Positive,1.029,4
devolved,Positive,0.861,2
diabetes,Negative,0.5,0
diagnosed,Negative,0.5,0
diagnosis,Negative,0.5,0
dick,Negative,0.728,1
didn't,Negative,1.891,68
die,Negative,1.704,38
died,Negative,1.856,61
dies,Negative,1.931,77
diet,Negative,0.728,1
differ,Negative,0.728,1
difference,Negative,1.467,18
differences,Negative,0.861,2
different,Negative,1.606,28
differently,Negative,0.5,0
difficult,Negative,1.257,9
dig,Ambiguous,0.728,1
diphtheria,Negative,0.5,0
direct,Positive,0.955,3
direction,Positive,0.861,2
directly,Positive,0.955,3
dirty,Negative,0.728,1
disabilities,Negative,0.728,1
disability,Negative,0.728,1
disabled,Negative,0.5,0
disagnos,Negative,0.861,2
disagnosed,Negative,0.728,1
disagree,Negative,1.183,7
disappear,Negative,0.5,0
disappeared,Negative,0.861,2
disappointed,Negative,0.955,3
disappointing,Negative,0.5,0
disaster,Negative,0.955,3
discover,Positive,0.728,1
discovered,Positive,0.5,0
discriminate,Positive,0.5,0
discrimination,Negative,1.288,10
discriminatory,Negative,0.5,0
discuss,Negative,0.955,3
discussed,Negative,0.728,1
discussing,Negative,0.728,1
discussion,Ambiguous,1.089,5
discussions,Negative,0.728,1
disease,Negative,1.343,12
diseases,Negative,0.5,0
disgrace,Negative,1.222,8
disgraceful,Negative,1.029,4
disgusting,Negative,1.183,7
disinformation,Negative,1.222,8
disingenuous,Negative,0.861,2
dismissed,Negative,0.5,0
disorders,Negative,0.728,1
disruption,Negative,0.861,2
distance,Positive,1.183,7
distancing,Positive,1.139,6
distract,Ambiguous,0.955,3
distracted,Negative,0.5,0
distraction,Ambiguous,0.5,0
distribute,Positive,0.728,1
distributed,Positive,0.728,1
distribution,Positive,0.728,1
distrust,Negative,0.5,0
disturbing,Negative,0.955,3
dithering,Negative,0.728,1
diversity,Positive,1.029,4
divide,Negative,0.861,2
divided,Negative,0.955,3
division,Negative,1.183,7
divisive,Negative,0.861,2
dizzy,Negative,1.183,7
dna,Ambiguous,0.5,0
doc,Positive,0.955,3
docs,Positive,0.955,3
doctor,Positive,1.316,11
doctors,Positive,1.411,15
document,Positive,0.728,1
documented,Positive,0.5,0
documents,Positive,0.728,1
dodgy,Negative,1.029,4
doesn<U+FFFD>t,Negative,0.5,0
dog,Negative,0.728,1
dogs,Positive,0.728,1
domestic,Positive,1.029,4
dominant,Negative,0.5,0
don<U+FFFD>t,Negative,0.5,0
donate,Positive,0.5,0
donated,Positive,0.728,1
donating,Positive,0.728,1
donation,Positive,0.728,1
donations,Positive,0.728,1
done,Positive,0.5,0
doom,Negative,0.955,3
dosage,Positive,0.861,2
dose,Ambiguous,1.872,64
dose,Negative,1.872,64
dosed,Positive,0.5,0
doses,Positive,1.659,33
dosis,Positive,0.5,0
double,Positive,1.704,38
doubled,Positive,0.728,1
doubles,Positive,0.5,0
doubling,Positive,0.5,0
doubt,Negative,1.257,9
downs,Negative,1.139,6
dozens,Positive,0.5,0
draconian,Negative,0.5,0
drama,Negative,0.5,0
dramatic,Negative,0.861,2
dramatically,Positive,0.728,1
draw,Positive,0.955,3
drawing,Positive,0.728,1
drawn,Positive,0.955,3
dreadful,Negative,0.5,0
dream,Positive,0.955,3
dreams,Positive,0.861,2
drive,Positive,1.139,6
driven,Positive,1.029,4
driver,Positive,1.139,6
drivers,Positive,1.089,5
driving,Positive,1.089,5
drop,Negative,1.183,7
dropin,Negative,1.029,4
dropped,Negative,0.955,3
dropping,Negative,0.728,1
drops,Negative,0.728,1
drug,Positive,1.183,7
drugs,Positive,1.139,6
drunk,Positive,0.861,2
dude,Negative,0.5,0
dumb,Negative,1.089,5
duration,Ambiguous,0.5,0
dying,Negative,1.606,28
ear,Positive,0.728,1
earning,Positive,0.5,0
ears,Positive,0.728,1
earth,Positive,0.861,2
ease,Positive,0.861,2
easier,Positive,1.257,9
easily,Ambiguous,1.089,5
easing,Positive,0.861,2
easy,Positive,1.45,17
eat,Positive,0.955,3
eating,Positive,0.861,2
ebola,Negative,0.728,1
economic,Negative,1.139,6
economy,Negative,1.53,22
edge,Negative,0.861,2
educate,Positive,0.728,1
educated,Positive,0.5,0
education,Positive,1.029,4
effect,Negative,1.39,14
effective,Positive,1.595,27
effectively,Positive,1.029,4
effectiveness,Positive,1.029,4
effects,Positive,1.712,39
efficacy,Positive,0.728,1
efficiency,Positive,0.728,1
efficient,Positive,0.955,3
effort,Positive,1.316,11
efforts,Positive,0.861,2
ego,Negative,0.5,0
elderly,Negative,1.257,9
eldest,Negative,0.5,0
elected,Positive,0.861,2
election,Positive,1.029,4
elections,Positive,0.5,0
eligibility,Positive,0.5,0
eligible,Ambiguous,1.183,7
eliminate,Negative,0.861,2
eliminated,Negative,0.728,1
elite,Negative,0.728,1
elites,Negative,0.728,1
embarrassing,Negative,0.728,1
emerge,Ambiguous,0.861,2
emerged,Ambiguous,0.5,0
emergence,Ambiguous,0.5,0
emergency,Negative,1.316,11
emerging,Ambiguous,1.139,6
emotional,Negative,0.955,3
emotionally,Negative,0.728,1
empathy,Positive,0.5,0
employees,Positive,1.029,4
employer,Positive,0.5,0
employers,Positive,0.5,0
employment,Positive,0.861,2
empty,Negative,1.089,5
enable,Positive,0.5,0
encounter,Ambiguous,0.5,0
encourage,Positive,1.288,10
encouraged,Positive,0.728,1
encourages,Positive,0.5,0
encouraging,Positive,1.139,6
end,Negative,1.91,72
ended,Negative,1.39,14
endemic,Negative,1.139,6
ending,Negative,1.089,5
endless,Negative,0.861,2
ends,Negative,1.288,10
enemy,Negative,0.861,2
energy,Positive,0.5,0
enforce,Positive,1.089,5
enforced,Positive,0.728,1
enforcement,Ambiguous,0.861,2
enforcing,Positive,0.861,2
engage,Positive,1.029,4
engineer,Positive,0.5,0
enjoy,Positive,1.257,9
enjoyed,Positive,0.728,1
enjoying,Positive,0.861,2
enormous,Negative,0.955,3
enough,Negative,1.866,63
ensure,Positive,0.5,0
ensuring,Positive,0.728,1
enter,Ambiguous,1.089,5
entered,Positive,0.728,1
entering,Positive,1.139,6
entertainment,Positive,1.029,4
entire,Positive,1.139,6
entirely,Positive,0.861,2
entourage,Positive,0.5,0
entrance,Positive,0.728,1
entreprise,Positive,0.5,0
entry,Positive,1.411,15
environment,Positive,0.861,2
epidemic,Negative,1.089,5
epidemiologists,Positive,0.5,0
epidemiology,Positive,0.861,2
episode,Ambiguous,0.955,3
equal,Positive,0.861,2
equally,Positive,1.139,6
equipment,Positive,1.431,16
equity,Positive,0.728,1
equivalent,Ambiguous,0.861,2
era,Ambiguous,0.728,1
eradicate,Positive,1.257,9
eradicated,Positive,0.861,2
error,Negative,0.5,0
escape,Negative,0.728,1
essential,Positive,1.222,8
essentially,Positive,0.861,2
established,Positive,0.861,2
establishment,Negative,1.029,4
estimate,Positive,0.728,1
estimated,Positive,0.728,1
estimates,Positive,0.728,1
ethical,Positive,0.5,0
ethics,Positive,0.5,0
EU,Ambiguous,1.5,20
eugenics,Negative,0.5,0
evade,Negative,0.728,1
evades,Negative,0.728,1
evading,Negative,0.5,0
event,Positive,1.222,8
events,Ambiguous,1.39,14
eventually,Ambiguous,1.089,5
ever,Negative,1.751,44
everybody,Positive,1.183,7
everyday,Positive,0.955,3
everyones,Positive,0.861,2
everytime,Positive,0.861,2
everywhere,Positive,1.257,9
evidence,Ambiguous,1.639,31
evil,Negative,1.367,13
evolution,Ambiguous,0.5,0
evolve,Ambiguous,0.728,1
ex,Negative,0.861,2
exact,Positive,1.029,4
exactly,Positive,1.583,26
examine,Positive,0.728,1
example,Positive,1.288,10
examples,Positive,0.861,2
exams,Negative,0.728,1
excellent,Positive,1.222,8
except,Negative,1.183,7
exception,Negative,0.861,2
exceptions,Negative,0.861,2
excess,Negative,0.728,1
exchange,Positive,0.5,0
excited,Positive,0.861,2
exciting,Positive,0.728,1
excluded,Negative,0.728,1
exclusive,Positive,0.861,2
excuse,Negative,1.257,9
excuses,Negative,0.728,1
executive,Positive,0.5,0
exemple,Positive,0.5,0
exempt,Positive,0.955,3
exemption,Positive,0.728,1
exemptions,Positive,0.5,0
exercise,Positive,1.139,6
exhausted,Negative,0.861,2
exhausting,Negative,0.728,1
exist,Positive,1.183,7
existed,Positive,0.728,1
existence,Positive,0.728,1
existing,Positive,0.728,1
exists,Positive,0.955,3
exit,Ambiguous,0.5,0
expect,Positive,1.743,43
expected,Positive,1.288,10
experience,Positive,1.516,21
experienced,Positive,0.728,1
experiences,Positive,0.5,0
experiencing,Positive,0.5,0
experiment,Negative,0.861,2
experimental,Negative,1.411,15
expert,Positive,1.343,12
expertise,Positive,0.955,3
experts,Positive,1.316,11
explain,Positive,0.5,0
explanation,Positive,0.861,2
exponential,Negative,0.5,0
extend,Positive,0.5,0
extended,Positive,0.861,2
extending,Positive,0.5,0
extent,Positive,1.089,5
extra,Positive,1.139,6
extraordinary,Positive,0.728,1
extreme,Negative,1.139,6
extremely,Negative,1.288,10
fab,Positive,0.728,1
fabulous,Positive,0.728,1
faced,Negative,0.861,2
faces,Negative,0.861,2
facilities,Positive,0.861,2
facility,Positive,0.728,1
facing,Negative,1.089,5
fact,Positive,1.618,29
factor,Negative,1.029,4
factories,Positive,0.5,0
factors,Negative,1.029,4
factory,Positive,0.5,0
facts,Positive,1.516,21
factual,Positive,0.728,1
fades,Negative,0.5,0
failed,Negative,1.257,9
failing,Negative,0.861,2
fails,Negative,0.955,3
failure,Negative,1.316,11
failures,Negative,0.861,2
fair,Positive,1.183,7
fairly,Positive,1.089,5
faith,Positive,1.257,9
fake,Negative,1.484,19
fall,Negative,1.257,9
fallen,Negative,0.861,2
falling,Negative,1.029,4
falls,Negative,0.861,2
false,Negative,1.029,4
familiar,Positive,0.728,1
families,Positive,1.45,17
family,Positive,1.905,71
famous,Positive,0.728,1
fan,Positive,1.089,5
fanatic,Negative,0.5,0
fanatics,Negative,1.222,8
fancy,Positive,0.5,0
fans,Positive,1.139,6
fantastic,Positive,0.955,3
far,Negative,0.5,0
farce,Negative,0.955,3
fascinating,Positive,0.5,0
fascism,Negative,0.955,3
fascist,Negative,0.728,1
fascists,Negative,0.728,1
fat,Negative,1.089,5
fatal,Negative,0.955,3
fatalities,Negative,0.955,3
fatality,Negative,0.728,1
father,Positive,0.955,3
fatigue,Negative,1.029,4
fauci,Negative,0.728,1
fault,Negative,1.089,5
favour,Ambiguous,1.029,4
favourite,Positive,0.955,3
fda,Positive,1.316,11
fear,Negative,1.659,33
fears,Positive,1.029,4
featuring,Positive,0.5,0
federal,Ambiguous,0.5,0
fee,Negative,0.5,0
feed,Positive,0.728,1
feedback,Positive,0.728,1
feeding,Positive,0.728,1
feel,Positive,2.041,108
feeling,Ambiguous,1.583,26
feelings,Ambiguous,0.5,0
feels,Ambiguous,1.257,9
fella,Positive,0.728,1
fellow,Positive,0.728,1
felt,Ambiguous,1.39,14
fertility,Positive,0.5,0
festive,Positive,1.089,5
fever,Negative,1.029,4
feverish,Negative,0.5,0
fewer,Negative,0.5,0
FFP2,Positive,0.5,0
fight,Ambiguous,1.5,20
fighting,Negative,1.183,7
fights,Negative,0.728,1
figure,Negative,1.183,7
figured,Negative,0.5,0
figures,Negative,1.257,9
fill,Positive,0.861,2
filled,Positive,0.861,2
filling,Positive,1.089,5
filter,Negative,0.5,0
filters,Negative,0.955,3
filtration,Negative,0.5,0
final,Positive,1.257,9
finally,Positive,1.222,8
finance,Negative,0.728,1
financial,Negative,1.089,5
financially,Negative,0.5,0
find,Positive,1.758,45
finding,Positive,0.955,3
findings,Positive,0.728,1
finds,Positive,1.089,5
fine,Ambiguous,1.57,25
fined,Negative,0.955,3
fines,Negative,1.089,5
finish,Positive,1.029,4
finished,Positive,0.861,2
fire,Negative,1.029,4
fired,Negative,0.5,0
first,Positive,2.191,171
firstly,Positive,0.861,2
fitness,Positive,1.139,6
fits,Positive,0.955,3
fixed,Positive,0.5,0
flash,Negative,0.5,0
flatten,Positive,0.728,1
flawed,Negative,0.728,1
flexed,Positive,0.5,0
flu,Negative,1.792,50
fluids,Negative,0.5,0
fly,Ambiguous,0.955,3
flying,Ambiguous,0.955,3
focus,Positive,1.183,7
focused,Positive,0.861,2
focusing,Positive,0.728,1
foil,Negative,0.861,2
fold,Negative,0.955,3
folded,Negative,0.861,2
folk,Positive,1.39,14
folks,Positive,1.367,13
follow,Ambiguous,1.558,24
followed,Positive,1.183,7
followers,Positive,0.861,2
following,Positive,1.343,12
follows,Positive,0.861,2
food,Ambiguous,1.45,17
fool,Negative,0.861,2
fooled,Negative,0.5,0
fools,Negative,1.139,6
force,Negative,1.558,24
forced,Negative,1.544,23
forces,Negative,1.029,4
forcing,Negative,0.955,3
forever,Positive,1.257,9
forget,Positive,1.343,12
forgetting,Negative,0.5,0
forgive,Positive,0.5,0
forgot,Ambiguous,0.5,0
forgotten,Negative,0.5,0
form,Negative,1.411,15
former,Negative,1.222,8
forms,Negative,0.861,2
fortunate,Positive,0.728,1
fortunately,Positive,0.728,1
forward,Negative,1.367,13
fought,Negative,1.089,5
found,Positive,1.5,20
foundation,Positive,0.5,0
fraction,Negative,0.728,1
fragile,Negative,0.5,0
frame,Positive,0.5,0
frankly,Positive,0.861,2
fraud,Negative,0.861,2
freaks,Negative,1.029,4
free,Positive,1.704,38
freedom,Positive,1.785,49
freedoms,Positive,1.257,9
freely,Positive,0.728,1
freezing,Negative,0.728,1
frequent,Negative,0.728,1
frequently,Negative,0.728,1
fresh,Positive,0.861,2
friend,Positive,1.467,18
friendly,Positive,0.955,3
friends,Negative,1.606,28
frightened,Negative,0.955,3
frightening,Negative,0.861,2
front,Negative,1.257,9
frontline,Negative,1.222,8
frost,Negative,1.029,4
frustrated,Negative,0.728,1
frustrating,Negative,0.955,3
frustration,Negative,0.728,1
fuck,Negative,1.712,39
fucked,Negative,1.222,8
fuckin,Negative,0.5,0
fucking,Negative,1.695,37
fucks,Negative,0.5,0
fuel,Positive,0.955,3
fuelled,Positive,0.5,0
full,Positive,1.91,72
fully,Positive,1.595,27
fun,Positive,1.343,12
fund,Positive,0.5,0
fundamental,Positive,0.861,2
fundamentally,Positive,0.728,1
funded,Positive,1.029,4
funding,Positive,1.029,4
funds,Positive,0.861,2
funeral,Negative,0.861,2
funerals,Negative,0.728,1
funny,Positive,1.558,24
furious,Negative,0.728,1
fury,Negative,0.728,1
future,Positive,1.367,13
gain,Positive,0.955,3
gained,Positive,0.955,3
gamble,Negative,0.728,1
game,Negative,1.558,24
games,Negative,1.089,5
gang,Negative,0.955,3
gap,Negative,0.728,1
garbage,Negative,1.222,8
gas,Negative,0.861,2
gates,Ambiguous,0.955,3
gather,Positive,1.288,10
gathering,Positive,1.431,16
gatherings,Positive,1.029,4
gay,Positive,0.861,2
gene,Negative,1.089,5
generation,Positive,0.728,1
genes,Negative,0.5,0
genetherapy,Negative,0.5,0
genetic,Negative,0.5,0
genius,Positive,0.728,1
genocide,Negative,1.089,5
genome,Negative,0.5,0
genuine,Positive,0.955,3
genuinely,Positive,1.39,14
getvaccinated,Positive,0.5,0
getvaxed,Positive,0.5,0
getvaxxed,Positive,0.5,0
gifts,Positive,0.5,0
give,Ambiguous,1.779,48
given,Ambiguous,1.765,46
gives,Ambiguous,1.343,12
giving,Ambiguous,1.45,17
glad,Positive,1.222,8
global,Ambiguous,1.316,11
globalist,Negative,0.5,0
globally,Positive,0.5,0
globe,Positive,0.5,0
gloom,Negative,0.861,2
goals,Positive,0.861,2
gold,Positive,0.728,1
gone,Ambiguous,1.583,26
good,Positive,2.029,104
goodbye,Negative,0.955,3
goodness,Positive,0.728,1
gorgeous,Positive,0.5,0
goverment,Negative,0.5,0
government,Negative,2.191,171
governments,Positive,1.411,15
govs,Negative,0.5,0
govts,Negative,0.5,0
gps,Negative,0.5,0
grab,Ambiguous,0.955,3
grade,Positive,0.728,1
grandparents,Positive,0.5,0
granted,Positive,0.728,1
graph,Positive,0.728,1
graphene,Negative,0.728,1
graphic,Positive,0.861,2
graphs,Positive,0.728,1
grasp,Ambiguous,0.728,1
grateful,Positive,1.222,8
graves,Negative,0.5,0
great,Positive,1.659,33
greater,Positive,1.257,9
greatest,Positive,0.955,3
greatly,Positive,0.5,0
greed,Negative,0.728,1
grew,Positive,0.728,1
grifters,Negative,0.861,2
grim,Negative,1.089,5
grinning,Positive,0.861,2
ground,Positive,1.139,6
grounds,Positive,0.728,1
grow,Positive,1.029,4
growing,Positive,0.861,2
grown,Positive,0.5,0
growth,Positive,0.728,1
guarantee,Positive,1.089,5
guaranteed,Positive,0.728,1
guarantees,Positive,1.411,15
guard,Positive,0.861,2
guests,Positive,0.861,2
guidance,Positive,1.029,4
guide,Positive,0.728,1
guidelines,Positive,0.955,3
guilty,Negative,1.029,4
guinea,Negative,0.861,2
gun,Negative,0.861,2
gut,Negative,0.955,3
gutted,Negative,0.5,0
guy,Positive,1.39,14
guys,Positive,0.955,3
gvt,Negative,0.5,0
haha,Positive,0.955,3
half,Negative,1.53,22
halt,Negative,0.5,0
hand,Positive,1.316,11
handed,Positive,0.5,0
handful,Positive,0.5,0
handle,Positive,1.089,5
handling,Positive,1.139,6
hands,Positive,1.183,7
hang,Negative,1.029,4
hanging,Negative,0.728,1
hangover,Negative,0.5,0
happen,Ambiguous,1.53,22
happened,Ambiguous,1.484,19
happening,Ambiguous,1.39,14
happens,Ambiguous,1.257,9
happily,Positive,0.861,2
happiness,Positive,0.728,1
happy,Positive,1.758,45
hard,Negative,1.659,33
harder,Negative,1.139,6
hardest,Negative,0.5,0
hardly,Negative,1.139,6
harm,Negative,1.183,7
harmed,Negative,0.5,0
harmful,Negative,1.139,6
harmless,Negative,0.728,1
harms,Negative,0.955,3
harsh,Negative,0.861,2
hasn't,Negative,1.411,15
hate,Negative,1.798,51
hatred,Negative,0.955,3
haven't,Negative,1.72,40
headache,Negative,0.728,1
headaches,Negative,0.728,1
headed,Positive,0.5,0
heading,Positive,1.367,13
headline,Ambiguous,0.861,2
headlines,Ambiguous,1.139,6
healing,Positive,0.5,0
health,Negative,2.026,103
healthcare,Positive,1.367,13
healthier,Positive,0.5,0
healthy,Positive,1.5,20
heart,Positive,1.53,22
heartbreaking,Negative,0.955,3
hearts,Positive,0.728,1
heavily,Negative,0.861,2
heavy,Negative,0.955,3
heck,Negative,1.089,5
hell,Negative,1.39,14
hello,Positive,0.861,2
help,Positive,1.811,53
helped,Positive,1.183,7
helpful,Positive,1.029,4
helpine,Positive,0.5,0
helping,Positive,1.222,8
helpline,Positive,0.5,0
helps,Positive,1.257,9
hepatitis,Negative,0.728,1
herd,Negative,1.257,9
hero,Positive,1.139,6
heroes,Positive,1.029,4
hesitancy,Positive,1.139,6
hesitant,Negative,0.861,2
hidden,Negative,0.861,2
hide,Negative,1.029,4
hiding,Negative,0.728,1
high,Ambiguous,1.695,37
higher,Ambiguous,1.411,15
highest,Ambiguous,1.222,8
highlight,Positive,0.861,2
highlighted,Positive,0.5,0
highlighting,Positive,0.861,2
highlights,Positive,0.861,2
highly,Negative,1.089,5
highrisk,Negative,0.861,2
hilarious,Ambiguous,0.955,3
hint,Positive,0.5,0
hit,Negative,1.467,18
hitler,Negative,0.955,3
hits,Negative,1.139,6
hitting,Negative,0.5,0
hiv,Negative,0.5,0
hoax,Negative,1.222,8
hold,Positive,1.316,11
holding,Positive,1.288,10
holds,Positive,0.728,1
hole,Negative,0.955,3
holes,Negative,0.728,1
holiday,Positive,1.257,9
holidays,Positive,1.139,6
holocaust,Negative,0.955,3
holy,Positive,0.728,1
home,Positive,1.896,69
homeless,Negative,0.955,3
homes,Positive,0.955,3
honest,Positive,1.288,10
honestly,Positive,1.484,19
honesty,Positive,0.728,1
honey,Positive,0.728,1
honour,Positive,0.861,2
hope,Positive,1.811,53
hoped,Positive,0.728,1
hopeful,Positive,0.728,1
hopefully,Positive,1.288,10
hopes,Positive,0.728,1
hoping,Positive,1.367,13
horrendous,Negative,0.861,2
horrible,Negative,1.222,8
horrific,Negative,0.955,3
horror,Negative,1.431,16
hosp,Positive,0.861,2
hospital,Positive,1.956,83
hospitalisation,Negative,1.257,9
hospitalisations,Negative,1.544,23
hospitalised,Negative,1.139,6
hospitality,Positive,1.39,14
hospitalization,Negative,0.955,3
hospitalizations,Positive,0.728,1
hospitalized,Negative,0.728,1
hospitals,Positive,1.39,14
host,Positive,0.955,3
hosts,Positive,0.861,2
hot,Ambiguous,0.5,0
hotel,Negative,1.183,7
house,Positive,1.39,14
housebound,Negative,0.5,0
household,Ambiguous,0.728,1
houses,Positive,0.5,0
human,Positive,1.484,19
humanity,Positive,0.955,3
humans,Positive,1.029,4
hunger,Negative,0.5,0
hungry,Negative,0.955,3
hunt,Negative,0.861,2
hurt,Negative,0.861,2
hurting,Negative,0.5,0
hurts,Negative,1.029,4
husband,Positive,1.222,8
hydroxychloroquine,Ambiguous,0.5,0
hygiene,Positive,0.728,1
hypocrisy,Negative,1.029,4
hypocrite,Negative,0.5,0
hypocrites,Negative,0.955,3
hypocritical,Negative,0.728,1
hysteria,Negative,1.029,4
ibuprofen,Positive,0.5,0
ice,Negative,0.861,2
idea,Positive,1.516,21
ideal,Positive,0.5,0
ideas,Positive,1.029,4
identified,Positive,0.728,1
identify,Positive,1.089,5
identity,Positive,0.5,0
ideology,Negative,0.955,3
idiocy,Negative,0.728,1
idiot,Negative,1.288,10
idiotic,Negative,0.861,2
idiots,Negative,1.57,25
ignorance,Negative,1.183,7
ignorant,Negative,1.316,11
ignore,Negative,1.343,12
ignored,Negative,1.183,7
ignoring,Negative,0.955,3
ill,Positive,1.84,58
illegal,Negative,1.288,10
illicit,Negative,0.5,0
illicitly,Negative,0.5,0
illness,Negative,1.53,22
illnesses,Negative,1.029,4
imagine,Positive,1.222,8
immediate,Ambiguous,1.183,7
immediately,Ambiguous,1.316,11
imminent,Ambiguous,0.728,1
immoral,Negative,0.861,2
immune,Positive,1.595,27
immunisation,Positive,0.5,0
immunity,Positive,1.792,50
immunized,Positive,0.5,0
immuno,Negative,0.955,3
immunocompromised,Negative,0.5,0
immunological,Positive,0.5,0
immunologist,Positive,0.5,0
immunology,Positive,0.861,2
immunosuppressed,Negative,0.5,0
impact,Negative,1.758,45
impacted,Negative,1.029,4
impacts,Negative,0.861,2
impending,Negative,1.029,4
imperial,Negative,0.728,1
impfpflicht,Negative,0.5,0
implant,Negative,0.5,0
implants,Negative,0.5,0
implement,Positive,0.5,0
implemented,Positive,1.029,4
implementing,Positive,1.029,4
implications,Negative,0.728,1
implies,Negative,0.5,0
imply,Negative,0.861,2
implying,Negative,0.861,2
importance,Ambiguous,0.728,1
important,Ambiguous,1.5,20
importantly,Ambiguous,0.5,0
impose,Positive,1.183,7
imposed,Ambiguous,1.257,9
imposes,Negative,0.5,0
imposing,Negative,0.861,2
impossible,Negative,1.089,5
impressed,Positive,0.728,1
impression,Positive,0.5,0
impressive,Positive,0.5,0
improve,Positive,0.861,2
improved,Positive,0.728,1
improvement,Positive,0.5,0
improves,Positive,0.5,0
improving,Positive,0.728,1
inaccurate,Negative,0.5,0
inactivated,Negative,0.5,0
inadequate,Negative,0.5,0
incentive,Positive,0.728,1
incentives,Positive,0.5,0
incidence,Negative,0.5,0
incident,Negative,0.5,0
include,Positive,0.728,1
included,Positive,1.183,7
includes,Positive,1.139,6
including,Positive,1.57,25
incoming,Positive,1.222,8
incompetence,Negative,0.728,1
incompetent,Negative,1.089,5
inconvenience,Negative,0.728,1
incorrect,Negative,0.728,1
increase,Negative,1.411,15
increased,Ambiguous,1.257,9
increases,Ambiguous,0.955,3
increasing,Ambiguous,0.955,3
increasingly,Ambiguous,0.861,2
incredible,Ambiguous,1.029,4
incredibly,Ambiguous,0.955,3
indeed,Positive,1.222,8
indefinitely,Positive,0.728,1
independent,Negative,1.222,8
independentsage,Positive,0.5,0
industries,Negative,0.728,1
industry,Negative,1.222,8
ineffective,Negative,0.728,1
inequality,Negative,0.728,1
inequity,Negative,0.5,0
inevitable,Positive,1.139,6
inevitably,Negative,1.139,6
infect,Negative,0.861,2
infected,Negative,1.558,24
infecting,Negative,0.5,0
infection,Negative,1.695,37
infections,Negative,1.288,10
infectiontransmission,Negative,0.5,0
infectious,Negative,0.861,2
infects,Negative,0.955,3
inflammation,Negative,0.861,2
inflation,Negative,0.728,1
influence,Negative,0.728,1
influenced,Negative,0.728,1
influenza,Negative,0.5,0
info,Positive,0.955,3
