word,sentiment,weight,freq_corpus
dramatic,negative,1.546,163
dramatically,negative,1.651,272
drastic,negative,1.357,64
drastically,negative,1.51,136
drawback,negative,0.899,6
drawbacks,negative,0.899,6
dread,negative,1.543,160
dreaded,negative,1.457,105
dreadful,negative,1.624,238
dreadfulness,negative,0.5,0
dreading,negative,1.432,93
dreary,negative,1.01,11
drinking,negative,1.83,653
dripped,negative,0.642,1
dripping,negative,0.83,4
drippy,negative,0.899,6
drips,negative,0.972,9
drivel,negative,1.463,108
drone,negative,1.23,34
drones,negative,1.217,32
drool,negative,0.725,2
droop,negative,0.5,0
drooping,negative,0.642,1
droops,negative,0.5,0
droopy,negative,0.868,5
drop,negative,2.001,1503
dropin,negative,1.824,632
dropout,negative,0.972,9
drop-out,negative,0.5,0
dropouts,negative,0.642,1
drop-outs,negative,0.5,0
dropped,negative,1.804,574
dropping,negative,1.818,616
drops,negative,1.709,361
drought,negative,1.026,12
droughts,negative,0.642,1
drown,negative,1.235,35
drowned,negative,1.093,17
drowning,negative,1.322,54
drowns,negative,0.642,1
drowsiness,negative,0.992,10
drowsy,negative,1.184,27
drudgery,negative,0.5,0
drugged,negative,1.026,12
drunk,negative,1.727,395
drunkard,negative,0.5,0
drunken,negative,1.176,26
drunkenness,negative,0.642,1
dubious,negative,1.419,87
dubiously,negative,0.5,0
dubitable,negative,0.5,0
dud,negative,1.184,27
dude,negative,1.744,429
duel,negative,0.972,9
dull,negative,1.414,85
dullard,negative,0.784,3
dumb,negative,1.829,649
dumbass,negative,1.33,56
dumbfound,negative,0.5,0
dummy,negative,1.235,35
dump,negative,1.426,90
dumped,negative,1.372,69
dumping,negative,1.299,48
dumps,negative,0.992,10
dun,negative,1.863,765
dunce,negative,0.927,7
dung,negative,0.868,5
dungeon,negative,0.725,2
dungeons,negative,0.725,2
dupe,negative,0.951,8
duped,negative,1.434,94
duplicity,negative,0.951,8
duress,negative,1.081,16
dust,negative,1.372,69
dusty,negative,0.992,10
duty,negative,1.757,457
dwarfed,negative,0.927,7
dwindle,negative,0.899,6
dwindling,negative,1.134,21
dying,negative,2.209,4137
dysentery,negative,0.868,5
dysfunction,negative,1.318,53
dysfunctional,negative,1.042,13
dysfunctions,negative,0.725,2
earmark,negative,0.784,3
earmarked,negative,1.056,14
earmarking,negative,0.5,0
earmarks,negative,0.5,0
earsplitting,negative,0.5,0
earthquake,negative,1.169,25
eavesdropping,negative,0.5,0
ebola,negative,1.566,179
eccentric,negative,0.972,9
eccentricity,negative,0.5,0
economic,negative,1.881,836
economy,negative,2.056,1967
edge,negative,1.666,293
edict,negative,1.217,32
eel,negative,1.042,13
eerie,negative,0.992,10
eery,negative,0.725,2
effect,negative,2.16,3259
effects,negative,2.385,9762
effeminate,negative,0.5,0
effigy,negative,0.725,2
effrontery,negative,0.5,0
ego,negative,1.47,112
egocentric,negative,0.784,3
egomania,negative,0.5,0
egotism,negative,0.725,2
egotistical,negative,1.134,21
egotistically,negative,0.5,0
egregious,negative,1.081,16
egregiously,negative,0.642,1
eject,negative,0.725,2
ejection,negative,0.725,2
elbow,negative,1.318,53
elderly,negative,1.992,1438
eldest,negative,1.544,161
election-rigger,negative,0.5,0
elf,negative,1.432,93
eliminate,negative,1.666,292
eliminated,negative,1.466,110
elimination,negative,1.432,93
elite,negative,1.683,318
elites,negative,1.568,181
elusive,negative,0.899,6
emaciated,negative,0.5,0
emasculate,negative,0.642,1
embargo,negative,1.056,14
embargoed,negative,0.784,3
embargoes,negative,0.83,4
embargoing,negative,0.5,0
embarrass,negative,1.01,11
embarrassed,negative,1.443,98
embarrasses,negative,0.642,1
embarrassing,negative,1.683,318
embarrassingly,negative,1.134,21
embarrassment,negative,1.453,103
embarrassments,negative,0.642,1
embattled,negative,0.83,4
embezzle,negative,0.642,1
embezzled,negative,0.784,3
embezzlement,negative,0.5,0
embezzlements,negative,0.5,0
embezzler,negative,0.5,0
embezzles,negative,0.5,0
embezzling,negative,0.5,0
embittered,negative,0.83,4
embolism,negative,1.211,31
embroil,negative,0.5,0
embroiled,negative,0.642,1
embroilment,negative,0.5,0
emergency,negative,2.058,1988
emotional,negative,1.638,255
emotionally,negative,1.404,81
emphatic,negative,0.899,6
emphatically,negative,0.951,8
emptiness,negative,0.5,0
empty,negative,1.796,553
enclave,negative,0.868,5
encroach,negative,0.725,2
encroached,negative,0.5,0
encroaches,negative,0.5,0
encroaching,negative,1.01,11
encroachment,negative,0.83,4
encroachments,negative,0.642,1
encumber,negative,0.5,0
encumbered,negative,0.5,0
encumbering,negative,0.5,0
encumbers,negative,0.5,0
encumbrance,negative,0.5,0
encumbrancer,negative,0.5,0
encumbrancers,negative,0.5,0
encumbrances,negative,0.5,0
end,negative,2.363,8761
endanger,negative,1.426,90
ended,negative,1.94,1114
endemic,negative,1.797,556
ending,negative,1.941,1119
endless,negative,1.762,467
endnegative,negative,0.5,0
endnegativeed,negative,0.5,0
endnegativeing,negative,0.5,0
endnegativement,negative,0.5,0
endnegatives,negative,0.5,0
endocarditis,negative,0.83,4
ends,negative,1.962,1240
enema,negative,0.725,2
enemies,negative,1.33,56
enemy,negative,1.584,196
enervate,negative,0.5,0
enfeeble,negative,0.5,0
enflame,negative,0.5,0
enforcement,negative,1.51,136
engulf,negative,0.725,2
enigmatic,negative,0.83,4
enjoin,negative,0.725,2
enjoined,negative,0.5,0
enjoining,negative,0.5,0
enjoins,negative,0.5,0
enmity,negative,0.5,0
ennui,negative,0.642,1
enormous,negative,1.537,156
enough,negative,2.371,9115
enrage,negative,0.784,3
enraged,negative,1.176,26
enrages,negative,0.5,0
enraging,negative,0.725,2
enslave,negative,1.184,27
enslaved,negative,1.16,24
enslavement,negative,0.927,7
enslaves,negative,0.5,0
entangle,negative,0.5,0
entangled,negative,0.642,1
entanglement,negative,0.725,2
entrails,negative,0.5,0
entrap,negative,0.5,0
entrapment,negative,0.5,0
entreat,negative,0.642,1
entrench,negative,1.104,18
entrenched,negative,1.211,31
envies,negative,0.83,4
envious,negative,1.081,16
enviously,negative,0.642,1
envy,negative,1.276,43
envying,negative,0.5,0
epidemic,negative,1.663,288
epilepsy,negative,1.272,42
epitaph,negative,0.784,3
epithet,negative,0.784,3
equivocal,negative,0.725,2
erase,negative,1.143,22
erode,negative,1.104,18
eroded,negative,1.23,34
erodes,negative,0.725,2
eroding,negative,1.134,21
erosion,negative,1.303,49
err,negative,1.475,115
errant,negative,0.725,2
erratic,negative,0.899,6
erratically,negative,0.642,1
erratum,negative,0.642,1
erred,negative,0.972,9
erring,negative,0.972,9
erroneous,negative,1.093,17
erroneously,negative,1.134,21
error,negative,1.588,200
errors,negative,1.437,95
errs,negative,0.5,0
erupt,negative,1.125,20
eruption,negative,0.642,1
eruptions,negative,0.725,2
escalate,negative,1.081,16
escalated,negative,1.169,25
escalates,negative,0.899,6
escalating,negative,1.211,31
escapade,negative,0.5,0
escape,negative,1.853,728
escaped,negative,1.484,120
escapes,negative,1.391,76
escaping,negative,1.453,103
eschew,negative,0.642,1
escort,negative,1.01,11
escrow,negative,0.725,2
escrowed,negative,0.5,0
escrowing,negative,0.5,0
escrows,negative,0.5,0
esoteric,negative,0.972,9
espionage,negative,0.83,4
establishment,negative,1.637,254
estranged,negative,0.951,8
ethereal,negative,0.725,2
eugenics,negative,1.421,88
euthanasia,negative,1.198,29
evacuate,negative,0.784,3
evacuation,negative,0.868,5
evade,negative,1.608,220
evaded,negative,1.125,20
evades,negative,1.567,180
evading,negative,1.464,109
evanescence,negative,0.5,0
evasion,negative,1.412,84
evasions,negative,0.5,0
evasive,negative,1.176,26
even,negative,2.542,20996
ever,negative,2.298,6376
evict,negative,0.951,8
evicted,negative,0.992,10
evicting,negative,0.951,8
eviction,negative,1.115,19
evictions,negative,0.899,6
evicts,negative,0.5,0
evil,negative,1.89,875
evildoer,negative,0.5,0
evils,negative,1.16,24
eviscerate,negative,0.5,0
ex,negative,1.823,629
exacerbate,negative,1.176,26
exacerbated,negative,1.394,77
exacerbates,negative,1.01,11
exacerbating,negative,1.125,20
exacerbation,negative,0.972,9
exacerbations,negative,0.5,0
exacting,negative,0.642,1
exagerate,negative,0.642,1
exagerated,negative,0.642,1
exagerates,negative,0.5,0
exaggerate,negative,1.176,26
exaggerated,negative,1.407,82
exaggerates,negative,0.784,3
exaggerating,negative,1.286,45
exaggeration,negative,1.252,38
exasperate,negative,0.642,1
exasperated,negative,1.191,28
exasperating,negative,0.83,4
exasperatingly,negative,0.5,0
exasperation,negative,0.725,2
excavation,negative,0.5,0
exceed,negative,1.397,78
exceedance,negative,0.5,0
exceedances,negative,0.784,3
exceeded,negative,1.23,34
exceedences,negative,0.5,0
exceeding,negative,1.276,43
exceedingly,negative,1.143,22
exceeds,negative,1.169,25
except,negative,2.022,1660
exception,negative,1.551,167
exceptions,negative,1.457,105
excess,negative,1.776,500
excessive,negative,1.397,78
excessively,negative,0.951,8
excise,negative,0.5,0
excised,negative,0.642,1
exclude,negative,1.464,109
excluded,negative,1.56,174
excluding,negative,1.378,71
exclusion,negative,1.378,71
excommunication,negative,0.642,1
excoriate,negative,0.5,0
excrement,negative,0.992,10
excretion,negative,0.642,1
excruciating,negative,1.081,16
excruciatingly,negative,0.868,5
exculpate,negative,0.5,0
exculpated,negative,0.5,0
exculpates,negative,0.5,0
exculpating,negative,0.5,0
exculpation,negative,0.5,0
exculpations,negative,0.5,0
exculpatory,negative,0.5,0
excuse,negative,1.929,1055
excuses,negative,1.693,334
execrate,negative,0.5,0
execute,negative,1.104,18
execution,negative,1.184,27
executioner,negative,0.5,0
executor,negative,0.725,2
executors,negative,0.5,0
executory,negative,0.5,0
executrices,negative,0.5,0
executrix,negative,0.5,0
executrixes,negative,0.5,0
exhaust,negative,1.081,16
exhausted,negative,1.75,442
exhausting,negative,1.455,104
exhaustion,negative,1.449,101
exhausts,negative,0.784,3
exhorbitant,negative,0.5,0
exhort,negative,0.5,0
exile,negative,0.927,7
exorbitant,negative,1.042,13
exorbitantance,negative,0.5,0
exorbitantly,negative,0.642,1
exorcism,negative,0.5,0
expatriate,negative,0.5,0
expel,negative,0.5,0
expelled,negative,0.5,0
expelling,negative,0.5,0
expels,negative,0.5,0
expenditure,negative,0.5,0
expense,negative,0.642,1
expenses,negative,0.5,0
expensive,negative,0.642,1
experiment,negative,1.692,333
experimental,negative,2.021,1659
expire,negative,0.642,1
expired,negative,0.5,0
expletive,negative,0.5,0
explode,negative,0.642,1
exploit,negative,0.5,0
exploitation,negative,0.642,1
exploitations,negative,0.5,0
exploitative,negative,0.5,0
exploited,negative,0.5,0
exploiting,negative,0.725,2
exploits,negative,0.5,0
explosion,negative,0.5,0
explosive,negative,0.5,0
expose,negative,0.725,2
exposed,negative,0.642,1
exposes,negative,0.642,1
exposing,negative,0.5,0
exposure,negative,0.642,1
exposures,negative,0.5,0
expropriate,negative,0.5,0
expropriated,negative,0.5,0
expropriates,negative,0.5,0
expropriating,negative,0.5,0
expropriation,negative,0.5,0
expropriations,negative,0.5,0
expulse,negative,0.5,0
expulsion,negative,0.5,0
expulsions,negative,0.642,1
expunge,negative,0.5,0
extenuating,negative,0.642,1
exterminate,negative,0.868,5
extermination,negative,0.868,5
extinct,negative,1.262,40
extinguish,negative,0.642,1
extort,negative,0.951,8
extortion,negative,0.725,2
extracontractual,negative,0.5,0
extrajudicial,negative,0.725,2
extraneous,negative,0.83,4
extravagance,negative,0.5,0
extravagant,negative,0.927,7
extravagantly,negative,0.5,0
extreme,negative,1.834,664
extremely,negative,1.991,1432
extremism,negative,1.169,25
extremist,negative,1.428,91
extremists,negative,1.443,98
extremity,negative,0.951,8
extricate,negative,0.899,6
exuberance,negative,0.83,4
exuberant,negative,0.642,1
exuberantly,negative,0.5,0
eyesore,negative,0.5,0
f**k,negative,0.5,0
fabricate,negative,1.026,12
faced,negative,1.639,256
faces,negative,1.703,350
facetious,negative,1.01,11
facetiously,negative,0.725,2
facing,negative,1.808,586
factor,negative,1.814,603
factors,negative,1.769,484
fad,negative,1.143,22
fade,negative,1.404,81
fades,negative,1.391,76
faeces,negative,0.725,2
fag,negative,1.104,18
faggot,negative,0.642,1
faggots,negative,0.5,0
fail,negative,1.842,690
failed,negative,1.993,1443
failing,negative,1.766,478
failings,negative,1.29,46
fails,negative,1.607,219
failure,negative,1.947,1154
failures,negative,1.549,165
faint,negative,1.455,104
fainthearted,negative,0.784,3
fainting,negative,1.093,17
faithless,negative,0.5,0
fake,negative,2.053,1934
fakes,negative,1.224,33
faking,negative,1.394,77
fall,negative,1.927,1048
fallacies,negative,0.972,9
fallacious,negative,0.951,8
fallaciously,negative,0.5,0
fallaciousness,negative,0.5,0
fallacy,negative,1.397,78
fallen,negative,1.67,299
fallible,negative,0.868,5
falling,negative,1.825,635
fallout,negative,1.326,55
fallow,negative,0.5,0
falls,negative,1.64,258
false,negative,1.988,1411
falsehood,negative,1.125,20
falsely,negative,1.404,81
falsification,negative,0.972,9
falsifications,negative,0.784,3
falsified,negative,1.347,61
falsifies,negative,0.5,0
falsify,negative,1.026,12
falsifying,negative,1.257,39
falsity,negative,0.642,1
falter,negative,0.725,2
faltered,negative,0.642,1
famine,negative,1.104,18
famished,negative,0.5,0
fanatic,negative,1.407,82
fanatical,negative,0.899,6
fanatically,negative,0.642,1
fanaticism,negative,1.069,15
fanatics,negative,1.667,294
fanciful,negative,0.927,7
fang,negative,1.01,11
fangs,negative,0.784,3
far,negative,2.34,7848
farce,negative,1.592,204
farcical,negative,1.294,47
farcically,negative,0.5,0
farcical-yet-provocative,negative,0.5,0
farfetched,negative,0.972,9
far-fetched,negative,0.5,0
fascism,negative,1.647,267
fascist,negative,1.66,284
fascists,negative,1.505,133
fastidious,negative,0.5,0
fastidiously,negative,0.642,1
fasting,negative,1.026,12
fastuous,negative,0.5,0
fat,negative,1.819,617
fatal,negative,1.693,334
fatalistic,negative,0.951,8
fatalistically,negative,0.5,0
fatalities,negative,1.518,142
fatality,negative,1.551,167
fatally,negative,1.115,19
fatcat,negative,0.5,0
fat-cat,negative,0.5,0
fatcats,negative,0.5,0
fat-cats,negative,0.5,0
fate,negative,1.543,160
fateful,negative,0.642,1
fatefully,negative,0.5,0
fathomless,negative,0.784,3
fatigue,negative,1.866,777
fatigued,negative,1.468,111
fatigues,negative,0.642,1
fatiguing,negative,0.5,0
fatique,negative,0.642,1
fatty,negative,1.205,30
fatuity,negative,0.5,0
fatuous,negative,0.951,8
fatuously,negative,0.725,2
fauci,negative,1.929,1056
fault,negative,1.888,866
faulted,negative,0.725,2
faults,negative,1.104,18
faulty,negative,1.428,91
fawn,negative,0.725,2
fawningly,negative,0.5,0
faze,negative,0.784,3
fear,negative,2.164,3324
fearful,negative,1.508,135
fears,negative,1.81,591
fearsome,negative,0.725,2
febrile,negative,0.868,5
fecal,negative,0.784,3
feces,negative,0.725,2
feckless,negative,1.026,12
fee,negative,1.5,130
feeble,negative,1.143,22
feeblely,negative,0.5,0
feebleminded,negative,0.5,0
feign,negative,0.899,6
feigned,negative,0.642,1
feint,negative,0.927,7
fell,negative,1.746,432
felon,negative,0.784,3
felonies,negative,0.5,0
felonious,negative,0.5,0
felony,negative,1.042,13
fenced,negative,0.83,4
ferment,negative,1.081,16
fermentation,negative,1.069,15
ferocious,negative,0.784,3
ferociously,negative,0.83,4
ferocity,negative,0.642,1
fetid,negative,0.83,4
feud,negative,0.868,5
feudal,negative,0.5,0
feudalism,negative,0.784,3
fever,negative,1.945,1145
feverish,negative,1.463,108
fevers,negative,1.184,27
fewer,negative,1.83,651
fiasco,negative,1.449,101
fib,negative,1.115,19
fibber,negative,0.5,0
fickle,negative,0.972,9
fiction,negative,1.437,95
fictional,negative,1.169,25
fictitious,negative,1.169,25
fidget,negative,0.5,0
fidgety,negative,0.642,1
fiend,negative,0.784,3
fiendish,negative,0.642,1
fierce,negative,1.152,23
fight,negative,2.121,2698
fighter,negative,1.318,53
fighting,negative,1.906,947
fights,negative,1.518,142
figure,negative,1.936,1092
figured,negative,1.487,122
figurehead,negative,0.642,1
figures,negative,2.117,2646
filibuster,negative,0.642,1
filter,negative,1.449,101
filters,negative,1.669,297
filth,negative,1.093,17
filthy,negative,1.386,74
filtration,negative,1.545,162
finagle,negative,0.5,0
finance,negative,1.54,158
financial,negative,1.855,737
financially,negative,1.614,227
fined,negative,1.639,256
fines,negative,1.659,283
finicky,negative,0.5,0
fire,negative,1.885,855
firearms,negative,0.83,4
fired,negative,1.628,243
firing,negative,1.428,91
fissures,negative,0.642,1
fist,negative,1.453,103
fix,negative,1.738,416
flabbergast,negative,0.5,0
flabbergasted,negative,0.927,7
flabby,negative,0.725,2
flaccid,negative,0.83,4
flagging,negative,1.16,24
flagrant,negative,1.026,12
flagrantly,negative,0.868,5
flair,negative,1.01,11
flairs,negative,0.5,0
flak,negative,0.972,9
flake,negative,0.972,9
flakey,negative,0.725,2
flakieness,negative,0.5,0
flaking,negative,0.5,0
flaky,negative,0.784,3
flap,negative,0.927,7
flare,negative,1.412,84
flares,negative,1.104,18
flareup,negative,0.927,7
flareups,negative,0.642,1
flash,negative,1.494,126
flat-out,negative,0.5,0
flatulence,negative,0.784,3
flaunt,negative,1.042,13
flaw,negative,1.357,64
flawed,negative,1.633,249
flaws,negative,1.363,66
flea,negative,0.868,5
fled,negative,1.026,12
flee,negative,1.16,24
fleece,negative,0.899,6
fleed,negative,0.5,0
fleeing,negative,1.198,29
fleer,negative,0.5,0
flees,negative,0.784,3
fleeting,negative,1.026,12
flesh,negative,1.23,34
fleshy,negative,0.5,0
flexibility,negative,1.267,41
flicering,negative,0.5,0
flicker,negative,0.784,3
flickering,negative,0.5,0
flickers,negative,0.5,0
flighty,negative,0.5,0
flimflam,negative,0.5,0
flimsy,negative,1.169,25
flinch,negative,0.951,8
flirty,negative,0.5,0
flog,negative,1.115,19
flood,negative,1.397,78
floor,negative,1.627,242
floored,negative,1.736,412
flop,negative,1.281,44
flops,negative,0.899,6
flounder,negative,0.5,0
floundering,negative,0.927,7
flout,negative,1.081,16
flu,negative,2.456,13804
fluctuate,negative,0.972,9
fluctuated,negative,0.5,0
fluctuates,negative,0.5,0
fluctuating,negative,1.042,13
fluctuation,negative,0.642,1
fluctuations,negative,0.868,5
fluids,negative,1.451,102
fluster,negative,0.5,0
flustered,negative,0.951,8
foe,negative,1.104,18
foible,negative,0.5,0
foil,negative,1.559,173
foiled,negative,1.115,19
fold,negative,1.683,318
folded,negative,1.548,164
folly,negative,1.198,29
fool,negative,1.721,383
fooled,negative,1.527,148
foolhardy,negative,0.927,7
foolish,negative,1.514,139
foolishly,negative,1.211,31
foolishness,negative,1.01,11
fools,negative,1.72,381
forage,negative,0.83,4
foray,negative,0.725,2
forbade,negative,0.83,4
forbid,negative,1.402,80
forbidden,negative,1.347,61
forbidding,negative,0.83,4
forbids,negative,0.83,4
force,negative,2.065,2050
forced,negative,2.105,2497
forceful,negative,1.093,17
forces,negative,1.689,327
forcibly,negative,1.34,59
forcing,negative,1.911,966
forearm,negative,0.784,3
foreboding,negative,0.642,1
forebodingly,negative,0.5,0
foreclose,negative,0.5,0
foreclosed,negative,0.5,0
forecloses,negative,0.5,0
foreclosing,negative,0.5,0
foreclosure,negative,0.83,4
foreclosures,negative,0.784,3
forego,negative,1.081,16
foregoes,negative,0.5,0
foregone,negative,0.642,1
foreign,negative,1.725,390
foreigner,negative,1.026,12
forestall,negative,0.725,2
forestalled,negative,0.784,3
forestalling,negative,0.5,0
forestalls,negative,0.5,0
forewarned,negative,0.725,2
forfeit,negative,1.369,68
forfeitability,negative,0.5,0
forfeitable,negative,0.5,0
forfeited,negative,1.01,11
forfeiting,negative,0.972,9
forfeits,negative,0.83,4
forfeiture,negative,0.642,1
forfeitures,negative,0.5,0
forged,negative,1.115,19
forgers,negative,0.868,5
forgery,negative,0.784,3
forget,negative,2.039,1808
forgetful,negative,0.784,3
forgetfully,negative,0.5,0
forgetfulness,negative,0.5,0
forgetting,negative,1.572,185
forgot,negative,1.768,483
forgotten,negative,1.698,342
forlorn,negative,0.784,3
forlornly,negative,0.5,0
form,negative,2.009,1558
former,negative,1.88,831
forming,negative,1.311,51
formless,negative,0.642,1
forms,negative,1.625,239
fornication,negative,0.5,0
forsake,negative,0.5,0
forsaken,negative,0.83,4
forswear,negative,0.5,0
fortress,negative,0.725,2
forward,negative,2.122,2709
fought,negative,1.594,206
foul,negative,1.43,92
foully,negative,0.5,0
foulness,negative,0.5,0
founder,negative,1.402,80
fraction,negative,1.553,168
fractious,negative,0.83,4
fractiously,negative,0.5,0
fracture,negative,1.125,20
fragile,negative,1.497,128
fragmented,negative,0.784,3
frail,negative,1.389,75
frailty,negative,1.115,19
frantic,negative,0.972,9
frantically,negative,1.152,23
franticly,negative,0.5,0
fraud,negative,1.737,415
frauds,negative,1.081,16
fraudster,negative,1.115,19
fraudsters,negative,1.191,28
fraudulence,negative,0.5,0
fraudulent,negative,1.439,96
fraudulently,negative,1.069,15
fraught,negative,0.951,8
fray,negative,0.951,8
frayed,negative,0.642,1
frazzle,negative,0.83,4
frazzled,negative,0.951,8
freak,negative,1.455,104
freaking,negative,1.455,104
freakish,negative,0.725,2
freakishly,negative,0.5,0
freaks,negative,1.412,84
freeze,negative,1.35,62
freezes,negative,0.725,2
freezing,negative,1.63,245
frenetic,negative,0.5,0
frenetically,negative,0.5,0
frenzied,negative,0.784,3
frenzy,negative,1.257,39
frequent,negative,1.512,138
frequently,negative,1.535,154
fret,negative,1.042,13
fretful,negative,0.5,0
frets,negative,0.5,0
friction,negative,0.927,7
frictions,negative,0.725,2
fried,negative,1.252,38
frigate,negative,0.5,0
friggin,negative,1.125,20
frigging,negative,1.184,27
fright,negative,0.83,4
frighten,negative,1.322,54
frightened,negative,1.563,177
frightening,negative,1.544,161
frighteningly,negative,0.927,7
frightful,negative,0.868,5
frightfully,negative,0.899,6
frigid,negative,0.642,1
frikin,negative,0.5,0
frivolous,negative,0.899,6
frivolously,negative,0.5,0
front,negative,1.955,1200
frontline,negative,1.742,424
frost,negative,1.679,312
frostbite,negative,0.642,1
froth,negative,0.642,1
frown,negative,1.625,239
frowning,negative,0.972,9
froze,negative,0.784,3
frozen,negative,1.432,93
fruitless,negative,1.069,15
fruitlessly,negative,0.5,0
frustrate,negative,1.081,16
frustrated,negative,1.567,180
frustrates,negative,1.026,12
frustrating,negative,1.663,288
frustratingly,negative,0.951,8
frustration,negative,1.525,147
frustrations,negative,1.115,19
fuck,negative,2.197,3903
fucked,negative,1.895,896
fucker,negative,1.43,92
fuckers,negative,1.507,134
fuckface,negative,0.642,1
fuckhead,negative,0.5,0
fuckin,negative,1.644,263
fucking,negative,2.191,3797
fucks,negative,1.583,195
fucktard,negative,0.725,2
fud,negative,1.115,19
fudge,negative,1.205,30
fugitive,negative,0.642,1
fugitives,negative,0.5,0
fuked,negative,0.899,6
fuking,negative,1.125,20
full-blown,negative,0.5,0
fulminate,negative,0.5,0
fumble,negative,0.725,2
fume,negative,1.125,20
fumes,negative,1.134,21
fuming,negative,1.479,117
fundamentalism,negative,1.081,16
funeral,negative,1.686,322
funerals,negative,1.445,99
fungus,negative,1.115,19
funk,negative,1.205,30
funnily,negative,1.38,72
furious,negative,1.633,249
furiously,negative,1.01,11
furnace,negative,0.784,3
furor,negative,0.642,1
furrow,negative,0.5,0
fury,negative,1.541,159
fuss,negative,1.52,143
fussy,negative,1.01,11
fustigate,negative,0.5,0
fusty,negative,0.5,0
futile,negative,1.38,72
futilely,negative,0.5,0
futility,negative,1.01,11
fuzzy,negative,1.224,33
gabble,negative,0.5,0
gaby,negative,0.725,2
gaff,negative,1.311,51
gaffe,negative,1.026,12
gag,negative,1.217,32
gagged,negative,0.899,6
gainsay,negative,0.5,0
gainsayer,negative,0.5,0
gall,negative,1.191,28
galling,negative,1.104,18
gallingly,negative,0.5,0
gallows,negative,0.927,7
galls,negative,0.5,0
gamble,negative,1.57,183
gambler,negative,0.868,5
gambling,negative,1.378,71
game,negative,2.186,3709
games,negative,2.075,2151
gang,negative,1.591,203
gangster,negative,0.927,7
gaol,negative,0.784,3
gap,negative,1.703,350
gape,negative,0.5,0
garbage,negative,1.61,223
garish,negative,0.5,0
gas,negative,1.582,194
gash,negative,0.725,2
gasp,negative,1.169,25
gasping,negative,1.29,46
gauche,negative,1.369,68
gaudy,negative,0.83,4
gaunt,negative,0.992,10
gawk,negative,0.5,0
gawky,negative,0.5,0
geezer,negative,1.134,21
gelatin,negative,0.5,0
gene,negative,1.969,1283
genes,negative,1.464,109
genetherapy,negative,1.125,20
genetic,negative,1.714,371
genocide,negative,1.756,454
genome,negative,1.434,94
gent,negative,1.286,45
geriatric,negative,0.868,5
germ,negative,1.369,68
get,negative,2.792,71018
ghastly,negative,1.125,20
ghetto,negative,0.992,10
ghost,negative,1.423,89
ghosting,negative,0.642,1
ghostly,negative,0.784,3
gibber,negative,0.5,0
gibberish,negative,1.104,18
gibe,negative,0.5,0
giddy,negative,1.042,13
gimmick,negative,1.01,11
gimmicked,negative,0.5,0
gimmicking,negative,0.5,0
gimmicks,negative,0.784,3
gimmicky,negative,0.5,0
glacial,negative,0.5,0
gladiator,negative,0.642,1
glare,negative,0.868,5
glaring,negative,1.104,18
glaringly,negative,0.83,4
glib,negative,0.927,7
glibly,negative,0.725,2
glitch,negative,1.115,19
glitches,negative,0.725,2
gloat,negative,1.01,11
gloatingly,negative,0.5,0
global,negative,2.116,2635
globalist,negative,1.496,127
globally,negative,1.779,508
gloom,negative,1.497,128
gloomy,negative,1.262,40
glower,negative,0.5,0
glum,negative,0.972,9
glut,negative,0.642,1
gluttony,negative,0.642,1
gnawing,negative,0.642,1
gnome,negative,0.642,1
goad,negative,1.056,14
goading,negative,0.784,3
gob,negative,1.257,39
goblin,negative,1.026,12
god-awful,negative,0.5,0
goddamn,negative,1.276,43
godless,negative,0.992,10
gonorrhea,negative,0.868,5
goo,negative,1.081,16
goof,negative,0.868,5
goofy,negative,1.069,15
goon,negative,1.056,14
gore,negative,1.026,12
gorge,negative,1.069,15
gorilla,negative,0.992,10
gory,negative,0.83,4
gossip,negative,1.333,57
gouge,negative,0.951,8
gout,negative,1.104,18
goverment,negative,1.494,126
government,negative,2.449,13316
governments,negative,2.08,2210
govs,negative,1.503,132
govts,negative,1.695,337
gps,negative,1.862,763
graceless,negative,0.5,0
gracelessly,negative,0.5,0
graft,negative,1.143,22
grainy,negative,0.784,3
graphene,negative,1.579,191
grapple,negative,1.115,19
grasping,negative,1.176,26
grate,negative,0.927,7
grated,negative,0.642,1
grating,negative,0.642,1
gratuitous,negative,0.642,1
gratuitously,negative,0.5,0
grave,negative,1.755,452
gravely,negative,1.104,18
graves,negative,1.786,525
gray,negative,1.262,40
greasy,negative,0.899,6
greed,negative,1.545,162
greedy,negative,1.503,132
greenwash,negative,0.5,0
greenwasher,negative,0.5,0
greenwashers,negative,0.5,0
greenwashing,negative,0.642,1
grenade,negative,0.899,6
grey,negative,1.482,119
grief,negative,1.505,133
grievance,negative,1.069,15
grievances,negative,0.927,7
grieve,negative,1.143,22
grieved,negative,0.83,4
grieving,negative,1.307,50
grievous,negative,0.83,4
grievously,negative,0.5,0
grifters,negative,1.508,135
grim,negative,1.638,255
grimace,negative,0.725,2
grime,negative,0.868,5
grimy,negative,0.83,4
grind,negative,1.34,59
grinding,negative,1.257,39
gripe,negative,1.093,17
gripes,negative,0.784,3
grisly,negative,0.5,0
gritty,negative,0.784,3
grizzly,negative,0.725,2
groan,negative,0.951,8
grope,negative,0.5,0
gross,negative,1.453,103
grossly,negative,1.322,54
grotesque,negative,1.276,43
grouch,negative,0.5,0
grouchy,negative,0.5,0
grounded,negative,1.23,34
groundless,negative,0.83,4
grouse,negative,0.642,1
growl,negative,0.642,1
