word,sentiment,weight,freq_corpus
depend,negative,0.5,0
dependent,negative,0.728,1
depending,negative,0.5,0
depends,negative,0.728,1
deployed,positive,0.5,0
depopulation,negative,0.861,2
depressed,negative,1.089,5
depressing,negative,1.257,9
depression,negative,1.257,9
describe,positive,0.955,3
described,positive,1.029,4
description,positive,0.728,1
deserve,negative,1.183,7
deserved,negative,0.5,0
deserves,negative,0.861,2
design,positive,0.861,2
designed,positive,1.222,8
desire,positive,0.728,1
despair,negative,0.861,2
desperate,negative,1.367,13
desperately,negative,1.029,4
desperation,negative,0.728,1
despite,negative,1.595,27
destroy,negative,1.343,12
destroyed,negative,0.955,3
destroying,negative,1.029,4
destroys,negative,0.5,0
destruction,negative,0.861,2
detail,positive,0.728,1
detailed,positive,0.5,0
details,positive,1.316,11
detected,positive,0.5,0
detecting,positive,0.728,1
determine,positive,0.5,0
determined,positive,0.728,1
devastating,negative,0.861,2
develop,ambiguous,0.861,2
developed,ambiguous,1.089,5
developing,ambiguous,1.029,4
development,positive,1.029,4
devolved,positive,0.861,2
diabetes,negative,0.5,0
diagnosed,negative,0.5,0
diagnosis,negative,0.5,0
dick,negative,0.728,1
didn't,negative,1.891,68
die,negative,1.704,38
died,negative,1.856,61
dies,negative,1.931,77
diet,negative,0.728,1
differ,negative,0.728,1
difference,negative,1.467,18
differences,negative,0.861,2
different,negative,1.606,28
differently,negative,0.5,0
difficult,negative,1.257,9
dig,ambiguous,0.728,1
diphtheria,negative,0.5,0
direct,positive,0.955,3
direction,positive,0.861,2
directly,positive,0.955,3
dirty,negative,0.728,1
disabilities,negative,0.728,1
disability,negative,0.728,1
disabled,negative,0.5,0
disagnos,negative,0.861,2
disagnosed,negative,0.728,1
disagree,negative,1.183,7
disappear,negative,0.5,0
disappeared,negative,0.861,2
disappointed,negative,0.955,3
disappointing,negative,0.5,0
disaster,negative,0.955,3
discover,positive,0.728,1
discovered,positive,0.5,0
discriminate,negative,0.5,0
discrimination,negative,1.288,10
discriminatory,negative,0.5,0
discuss,negative,0.955,3
discussed,negative,0.728,1
discussing,negative,0.728,1
discussion,negative,1.089,5
discussions,negative,0.728,1
disease,negative,1.343,12
diseases,negative,0.5,0
disgrace,negative,1.222,8
disgraceful,negative,1.029,4
disgusting,negative,1.183,7
disinformation,negative,1.222,8
disingenuous,negative,0.861,2
dismissed,negative,0.5,0
disorders,negative,0.728,1
disruption,negative,0.861,2
distance,positive,1.183,7
distancing,positive,1.139,6
distract,ambiguous,0.955,3
distracted,negative,0.5,0
distraction,ambiguous,0.5,0
distribute,positive,0.728,1
distributed,positive,0.728,1
distribution,positive,0.728,1
distrust,negative,0.5,0
disturbing,negative,0.955,3
dithering,negative,0.728,1
diversity,positive,1.029,4
divide,negative,0.861,2
divided,negative,0.955,3
division,negative,1.183,7
divisive,negative,0.861,2
dizzy,negative,1.183,7
dna,ambiguous,0.5,0
doc,positive,0.955,3
docs,positive,0.955,3
doctor,positive,1.316,11
doctors,positive,1.411,15
document,positive,0.728,1
documented,positive,0.5,0
documents,positive,0.728,1
dodgy,negative,1.029,4
doesn<U+FFFD>t,negative,0.5,0
dog,negative,0.728,1
dogs,negative,0.728,1
domestic,positive,1.029,4
dominant,negative,0.5,0
don<U+FFFD>t,negative,0.5,0
donate,positive,0.5,0
donated,positive,0.728,1
donating,positive,0.728,1
donation,positive,0.728,1
donations,positive,0.728,1
done,positive,0.5,0
doom,negative,0.955,3
dosage,positive,0.861,2
dose,positive,1.872,64
dosed,positive,0.5,0
doses,positive,1.659,33
dosis,positive,0.5,0
double,positive,1.704,38
doubled,positive,0.728,1
doubles,positive,0.5,0
doubling,positive,0.5,0
doubt,negative,1.257,9
downs,negative,1.139,6
dozens,positive,0.5,0
draconian,negative,0.5,0
drama,negative,0.5,0
dramatic,negative,0.861,2
dramatically,negative,0.728,1
draw,positive,0.955,3
drawing,positive,0.728,1
drawn,positive,0.955,3
dreadful,negative,0.5,0
dream,positive,0.955,3
dreams,positive,0.861,2
drive,positive,1.139,6
driven,positive,1.029,4
driver,positive,1.139,6
drivers,positive,1.089,5
driving,positive,1.089,5
drop,negative,1.183,7
dropin,negative,1.029,4
dropped,negative,0.955,3
dropping,negative,0.728,1
drops,negative,0.728,1
drug,positive,1.183,7
drugs,positive,1.139,6
drunk,negative,0.861,2
dude,negative,0.5,0
dumb,negative,1.089,5
duration,ambiguous,0.5,0
dying,negative,1.606,28
ear,positive,0.728,1
earning,positive,0.5,0
ears,positive,0.728,1
earth,positive,0.861,2
ease,positive,0.861,2
easier,positive,1.257,9
easily,positive,1.089,5
easing,positive,0.861,2
easy,positive,1.45,17
eat,positive,0.955,3
eating,positive,0.861,2
ebola,negative,0.728,1
economic,negative,1.139,6
economy,negative,1.53,22
edge,negative,0.861,2
educate,positive,0.728,1
educated,positive,0.5,0
education,positive,1.029,4
effect,negative,1.39,14
effective,positive,1.595,27
effectively,positive,1.029,4
effectiveness,positive,1.029,4
effects,negative,1.712,39
efficacy,positive,0.728,1
efficiency,positive,0.728,1
efficient,positive,0.955,3
effort,positive,1.316,11
efforts,positive,0.861,2
ego,negative,0.5,0
elderly,negative,1.257,9
eldest,negative,0.5,0
elected,positive,0.861,2
election,positive,1.029,4
elections,positive,0.5,0
eligibility,positive,0.5,0
eligible,positive,1.183,7
eliminate,negative,0.861,2
eliminated,negative,0.728,1
elite,negative,0.728,1
elites,negative,0.728,1
embarrassing,negative,0.728,1
emerge,ambiguous,0.861,2
emerged,ambiguous,0.5,0
emergence,ambiguous,0.5,0
emergency,negative,1.316,11
emerging,ambiguous,1.139,6
emotional,negative,0.955,3
emotionally,negative,0.728,1
empathy,positive,0.5,0
employees,positive,1.029,4
employer,positive,0.5,0
employers,positive,0.5,0
employment,positive,0.861,2
empty,negative,1.089,5
enable,positive,0.5,0
encounter,ambiguous,0.5,0
encourage,positive,1.288,10
encouraged,positive,0.728,1
encourages,positive,0.5,0
encouraging,positive,1.139,6
end,negative,1.91,72
ended,negative,1.39,14
endemic,negative,1.139,6
ending,negative,1.089,5
endless,negative,0.861,2
ends,negative,1.288,10
enemy,negative,0.861,2
energy,positive,0.5,0
enforce,positive,1.089,5
enforced,positive,0.728,1
enforcement,ambiguous,0.861,2
enforcing,positive,0.861,2
engage,positive,1.029,4
engineer,positive,0.5,0
enjoy,positive,1.257,9
enjoyed,positive,0.728,1
enjoying,positive,0.861,2
enormous,negative,0.955,3
enough,negative,1.866,63
ensure,positive,0.5,0
ensuring,positive,0.728,1
enter,positive,1.089,5
entered,positive,0.728,1
entering,positive,1.139,6
entertainment,positive,1.029,4
entire,positive,1.139,6
entirely,positive,0.861,2
entourage,positive,0.5,0
entrance,positive,0.728,1
entreprise,positive,0.5,0
entry,positive,1.411,15
environment,positive,0.861,2
epidemic,negative,1.089,5
epidemiologists,positive,0.5,0
epidemiology,positive,0.861,2
episode,ambiguous,0.955,3
equal,positive,0.861,2
equally,positive,1.139,6
equipment,positive,1.431,16
equity,positive,0.728,1
equivalent,ambiguous,0.861,2
era,ambiguous,0.728,1
eradicate,positive,1.257,9
eradicated,positive,0.861,2
error,negative,0.5,0
escape,negative,0.728,1
essential,positive,1.222,8
essentially,positive,0.861,2
established,positive,0.861,2
establishment,negative,1.029,4
estimate,positive,0.728,1
estimated,positive,0.728,1
estimates,positive,0.728,1
ethical,positive,0.5,0
ethics,positive,0.5,0
EU,ambiguous,1.5,20
eugenics,negative,0.5,0
evade,negative,0.728,1
evades,negative,0.728,1
evading,negative,0.5,0
event,positive,1.222,8
events,ambiguous,1.39,14
eventually,ambiguous,1.089,5
ever,negative,1.751,44
everybody,positive,1.183,7
everyday,positive,0.955,3
everyones,positive,0.861,2
everytime,positive,0.861,2
everywhere,positive,1.257,9
evidence,ambiguous,1.639,31
evil,negative,1.367,13
evolution,ambiguous,0.5,0
evolve,ambiguous,0.728,1
ex,negative,0.861,2
exact,positive,1.029,4
exactly,positive,1.583,26
examine,positive,0.728,1
example,positive,1.288,10
examples,positive,0.861,2
exams,negative,0.728,1
excellent,positive,1.222,8
except,negative,1.183,7
exception,negative,0.861,2
exceptions,negative,0.861,2
excess,negative,0.728,1
exchange,positive,0.5,0
excited,positive,0.861,2
exciting,positive,0.728,1
excluded,negative,0.728,1
exclusive,positive,0.861,2
excuse,negative,1.257,9
excuses,negative,0.728,1
executive,positive,0.5,0
exemple,positive,0.5,0
exempt,positive,0.955,3
exemption,positive,0.728,1
exemptions,positive,0.5,0
exercise,positive,1.139,6
exhausted,negative,0.861,2
exhausting,negative,0.728,1
exist,positive,1.183,7
existed,positive,0.728,1
existence,positive,0.728,1
existing,positive,0.728,1
exists,positive,0.955,3
exit,ambiguous,0.5,0
expect,positive,1.743,43
expected,positive,1.288,10
experience,positive,1.516,21
experienced,positive,0.728,1
experiences,positive,0.5,0
experiencing,positive,0.5,0
experiment,negative,0.861,2
experimental,negative,1.411,15
expert,positive,1.343,12
expertise,positive,0.955,3
experts,positive,1.316,11
explain,positive,0.5,0
explanation,positive,0.861,2
exponential,negative,0.5,0
extend,positive,0.5,0
extended,positive,0.861,2
extending,positive,0.5,0
extent,positive,1.089,5
extra,positive,1.139,6
extraordinary,positive,0.728,1
extreme,negative,1.139,6
extremely,negative,1.288,10
fab,positive,0.728,1
fabulous,positive,0.728,1
faced,negative,0.861,2
faces,negative,0.861,2
facilities,positive,0.861,2
facility,positive,0.728,1
facing,negative,1.089,5
fact,positive,1.618,29
factor,negative,1.029,4
factories,positive,0.5,0
factors,negative,1.029,4
factory,positive,0.5,0
facts,positive,1.516,21
factual,positive,0.728,1
fades,negative,0.5,0
failed,negative,1.257,9
failing,negative,0.861,2
fails,negative,0.955,3
failure,negative,1.316,11
failures,negative,0.861,2
fair,positive,1.183,7
fairly,positive,1.089,5
faith,positive,1.257,9
fake,negative,1.484,19
fall,negative,1.257,9
fallen,negative,0.861,2
falling,negative,1.029,4
falls,negative,0.861,2
false,negative,1.029,4
familiar,positive,0.728,1
families,positive,1.45,17
family,positive,1.905,71
famous,positive,0.728,1
fan,positive,1.089,5
fanatic,negative,0.5,0
fanatics,negative,1.222,8
fancy,positive,0.5,0
fans,positive,1.139,6
fantastic,positive,0.955,3
far,negative,0.5,0
farce,negative,0.955,3
fascinating,positive,0.5,0
fascism,negative,0.955,3
fascist,negative,0.728,1
fascists,negative,0.728,1
fat,negative,1.089,5
fatal,negative,0.955,3
fatalities,negative,0.955,3
fatality,negative,0.728,1
father,positive,0.955,3
fatigue,negative,1.029,4
fauci,negative,0.728,1
fault,negative,1.089,5
favour,positive,1.029,4
favourite,positive,0.955,3
fda,positive,1.316,11
fear,negative,1.659,33
fears,negative,1.029,4
featuring,positive,0.5,0
federal,ambiguous,0.5,0
fee,negative,0.5,0
feed,positive,0.728,1
feedback,positive,0.728,1
feeding,positive,0.728,1
feel,ambiguous,2.041,108
feeling,ambiguous,1.583,26
feelings,ambiguous,0.5,0
feels,ambiguous,1.257,9
fella,positive,0.728,1
fellow,positive,0.728,1
felt,ambiguous,1.39,14
fertility,positive,0.5,0
festive,positive,1.089,5
fever,negative,1.029,4
feverish,negative,0.5,0
fewer,negative,0.5,0
FFP2,positive,0.5,0
fight,negative,1.5,20
fighting,negative,1.183,7
fights,negative,0.728,1
figure,negative,1.183,7
figured,negative,0.5,0
figures,negative,1.257,9
fill,positive,0.861,2
filled,positive,0.861,2
filling,positive,1.089,5
filter,negative,0.5,0
filters,negative,0.955,3
filtration,negative,0.5,0
final,positive,1.257,9
finally,positive,1.222,8
finance,negative,0.728,1
financial,negative,1.089,5
financially,negative,0.5,0
find,positive,1.758,45
finding,positive,0.955,3
findings,positive,0.728,1
finds,positive,1.089,5
fine,ambiguous,1.57,25
fined,negative,0.955,3
fines,negative,1.089,5
finish,positive,1.029,4
finished,positive,0.861,2
fire,negative,1.029,4
fired,negative,0.5,0
first,positive,2.191,171
firstly,positive,0.861,2
fitness,positive,1.139,6
fits,positive,0.955,3
fixed,positive,0.5,0
flash,negative,0.5,0
flatten,positive,0.728,1
flawed,negative,0.728,1
flexed,positive,0.5,0
flu,negative,1.792,50
fluids,negative,0.5,0
fly,ambiguous,0.955,3
flying,ambiguous,0.955,3
focus,positive,1.183,7
focused,positive,0.861,2
focusing,positive,0.728,1
foil,negative,0.861,2
fold,negative,0.955,3
folded,negative,0.861,2
folk,positive,1.39,14
folks,positive,1.367,13
follow,positive,1.558,24
followed,positive,1.183,7
followers,positive,0.861,2
following,positive,1.343,12
follows,positive,0.861,2
food,positive,1.45,17
fool,negative,0.861,2
fooled,negative,0.5,0
fools,negative,1.139,6
force,negative,1.558,24
forced,negative,1.544,23
forces,negative,1.029,4
forcing,negative,0.955,3
forever,positive,1.257,9
forget,negative,1.343,12
forgetting,negative,0.5,0
forgive,positive,0.5,0
forgot,negative,0.5,0
forgotten,negative,0.5,0
form,negative,1.411,15
former,negative,1.222,8
forms,negative,0.861,2
fortunate,positive,0.728,1
fortunately,positive,0.728,1
forward,negative,1.367,13
fought,negative,1.089,5
found,positive,1.5,20
foundation,positive,0.5,0
fraction,negative,0.728,1
fragile,negative,0.5,0
frame,positive,0.5,0
frankly,positive,0.861,2
fraud,negative,0.861,2
freaks,negative,1.029,4
free,positive,1.704,38
freedom,positive,1.785,49
freedoms,positive,1.257,9
freely,positive,0.728,1
freezing,negative,0.728,1
frequent,negative,0.728,1
frequently,negative,0.728,1
fresh,positive,0.861,2
friend,positive,1.467,18
friendly,positive,0.955,3
friends,positive,1.606,28
frightened,negative,0.955,3
frightening,negative,0.861,2
front,negative,1.257,9
frontline,negative,1.222,8
frost,negative,1.029,4
frustrated,negative,0.728,1
frustrating,negative,0.955,3
frustration,negative,0.728,1
fuck,negative,1.712,39
fucked,negative,1.222,8
fuckin,negative,0.5,0
fucking,negative,1.695,37
fucks,negative,0.5,0
fuel,positive,0.955,3
fuelled,positive,0.5,0
full,positive,1.91,72
fully,positive,1.595,27
fun,positive,1.343,12
fund,positive,0.5,0
fundamental,positive,0.861,2
fundamentally,positive,0.728,1
funded,positive,1.029,4
funding,positive,1.029,4
funds,positive,0.861,2
funeral,negative,0.861,2
funerals,negative,0.728,1
funny,positive,1.558,24
furious,negative,0.728,1
fury,negative,0.728,1
future,positive,1.367,13
gain,positive,0.955,3
gained,positive,0.955,3
gamble,negative,0.728,1
game,negative,1.558,24
games,negative,1.089,5
gang,negative,0.955,3
gap,negative,0.728,1
garbage,negative,1.222,8
gas,negative,0.861,2
gates,ambiguous,0.955,3
gather,positive,1.288,10
gathering,positive,1.431,16
gatherings,positive,1.029,4
gay,positive,0.861,2
gene,negative,1.089,5
generation,positive,0.728,1
genes,negative,0.5,0
genetherapy,negative,0.5,0
genetic,negative,0.5,0
genius,positive,0.728,1
genocide,negative,1.089,5
genome,negative,0.5,0
genuine,positive,0.955,3
genuinely,positive,1.39,14
getvaccinated,positive,0.5,0
getvaxed,positive,0.5,0
getvaxxed,positive,0.5,0
gifts,positive,0.5,0
give,ambiguous,1.779,48
given,ambiguous,1.765,46
gives,ambiguous,1.343,12
giving,ambiguous,1.45,17
glad,positive,1.222,8
global,negative,1.316,11
globalist,negative,0.5,0
globally,negative,0.5,0
globe,positive,0.5,0
gloom,negative,0.861,2
goals,positive,0.861,2
gold,positive,0.728,1
gone,ambiguous,1.583,26
good,positive,2.029,104
goodbye,negative,0.955,3
goodness,positive,0.728,1
gorgeous,positive,0.5,0
goverment,negative,0.5,0
government,negative,2.191,171
governments,negative,1.411,15
govs,negative,0.5,0
govts,negative,0.5,0
gps,negative,0.5,0
grab,ambiguous,0.955,3
grade,positive,0.728,1
grandparents,positive,0.5,0
granted,positive,0.728,1
graph,positive,0.728,1
graphene,negative,0.728,1
graphic,positive,0.861,2
graphs,positive,0.728,1
grasp,ambiguous,0.728,1
grateful,positive,1.222,8
graves,negative,0.5,0
great,positive,1.659,33
greater,positive,1.257,9
greatest,positive,0.955,3
greatly,positive,0.5,0
greed,negative,0.728,1
grew,positive,0.728,1
grifters,negative,0.861,2
grim,negative,1.089,5
grinning,positive,0.861,2
ground,positive,1.139,6
grounds,positive,0.728,1
grow,positive,1.029,4
growing,positive,0.861,2
grown,positive,0.5,0
growth,positive,0.728,1
guarantee,positive,1.089,5
guaranteed,positive,0.728,1
guarantees,positive,1.411,15
guard,positive,0.861,2
guests,positive,0.861,2
guidance,positive,1.029,4
guide,positive,0.728,1
guidelines,positive,0.955,3
guilty,negative,1.029,4
guinea,negative,0.861,2
gun,negative,0.861,2
gut,negative,0.955,3
gutted,negative,0.5,0
guy,positive,1.39,14
guys,positive,0.955,3
gvt,negative,0.5,0
haha,positive,0.955,3
half,negative,1.53,22
halt,negative,0.5,0
hand,positive,1.316,11
handed,positive,0.5,0
handful,positive,0.5,0
handle,positive,1.089,5
handling,positive,1.139,6
hands,positive,1.183,7
hang,negative,1.029,4
hanging,negative,0.728,1
hangover,negative,0.5,0
happen,ambiguous,1.53,22
happened,ambiguous,1.484,19
happening,ambiguous,1.39,14
happens,ambiguous,1.257,9
happily,positive,0.861,2
happiness,positive,0.728,1
happy,positive,1.758,45
hard,negative,1.659,33
harder,negative,1.139,6
hardest,negative,0.5,0
hardly,negative,1.139,6
harm,negative,1.183,7
harmed,negative,0.5,0
harmful,negative,1.139,6
harmless,negative,0.728,1
harms,negative,0.955,3
harsh,negative,0.861,2
hasn't,negative,1.411,15
hate,negative,1.798,51
hatred,negative,0.955,3
haven't,negative,1.72,40
headache,negative,0.728,1
headaches,negative,0.728,1
headed,positive,0.5,0
heading,positive,1.367,13
headline,ambiguous,0.861,2
headlines,ambiguous,1.139,6
healing,positive,0.5,0
health,positive,2.026,103
healthcare,positive,1.367,13
healthier,positive,0.5,0
healthy,positive,1.5,20
heart,positive,1.53,22
heartbreaking,negative,0.955,3
hearts,positive,0.728,1
heavily,negative,0.861,2
heavy,negative,0.955,3
heck,negative,1.089,5
hell,negative,1.39,14
hello,positive,0.861,2
help,positive,1.811,53
helped,positive,1.183,7
helpful,positive,1.029,4
helpine,positive,0.5,0
helping,positive,1.222,8
helpline,positive,0.5,0
helps,positive,1.257,9
hepatitis,negative,0.728,1
herd,negative,1.257,9
hero,positive,1.139,6
heroes,positive,1.029,4
hesitancy,negative,1.139,6
hesitant,negative,0.861,2
hidden,negative,0.861,2
hide,negative,1.029,4
hiding,negative,0.728,1
high,ambiguous,1.695,37
higher,ambiguous,1.411,15
highest,ambiguous,1.222,8
highlight,positive,0.861,2
highlighted,positive,0.5,0
highlighting,positive,0.861,2
highlights,positive,0.861,2
highly,negative,1.089,5
highrisk,negative,0.861,2
hilarious,ambiguous,0.955,3
hint,positive,0.5,0
hit,negative,1.467,18
hitler,negative,0.955,3
hits,negative,1.139,6
hitting,negative,0.5,0
hiv,negative,0.5,0
hoax,negative,1.222,8
hold,positive,1.316,11
holding,positive,1.288,10
holds,positive,0.728,1
hole,negative,0.955,3
holes,negative,0.728,1
holiday,positive,1.257,9
holidays,positive,1.139,6
holocaust,negative,0.955,3
holy,positive,0.728,1
home,positive,1.896,69
homeless,negative,0.955,3
homes,positive,0.955,3
honest,positive,1.288,10
honestly,positive,1.484,19
honesty,positive,0.728,1
honey,positive,0.728,1
honour,positive,0.861,2
hope,positive,1.811,53
hoped,positive,0.728,1
hopeful,positive,0.728,1
hopefully,positive,1.288,10
hopes,positive,0.728,1
hoping,positive,1.367,13
horrendous,negative,0.861,2
horrible,negative,1.222,8
horrific,negative,0.955,3
horror,negative,1.431,16
hosp,positive,0.861,2
hospital,positive,1.956,83
hospitalisation,negative,1.257,9
hospitalisations,negative,1.544,23
hospitalised,negative,1.139,6
hospitality,positive,1.39,14
hospitalization,negative,0.955,3
hospitalizations,negative,0.728,1
hospitalized,negative,0.728,1
hospitals,positive,1.39,14
host,positive,0.955,3
hosts,positive,0.861,2
hot,ambiguous,0.5,0
hotel,negative,1.183,7
house,positive,1.39,14
housebound,negative,0.5,0
household,negative,0.728,1
houses,positive,0.5,0
human,positive,1.484,19
humanity,positive,0.955,3
humans,positive,1.029,4
hunger,negative,0.5,0
hungry,negative,0.955,3
hunt,negative,0.861,2
hurt,negative,0.861,2
hurting,negative,0.5,0
hurts,negative,1.029,4
husband,positive,1.222,8
hydroxychloroquine,ambiguous,0.5,0
hygiene,positive,0.728,1
hypocrisy,negative,1.029,4
hypocrite,negative,0.5,0
hypocrites,negative,0.955,3
hypocritical,negative,0.728,1
hysteria,negative,1.029,4
ibuprofen,positive,0.5,0
ice,negative,0.861,2
idea,positive,1.516,21
ideal,positive,0.5,0
ideas,positive,1.029,4
identified,positive,0.728,1
identify,positive,1.089,5
identity,positive,0.5,0
ideology,negative,0.955,3
idiocy,negative,0.728,1
idiot,negative,1.288,10
idiotic,negative,0.861,2
idiots,negative,1.57,25
ignorance,negative,1.183,7
ignorant,negative,1.316,11
ignore,negative,1.343,12
ignored,negative,1.183,7
ignoring,negative,0.955,3
ill,negative,1.84,58
illegal,negative,1.288,10
illicit,negative,0.5,0
illicitly,negative,0.5,0
illness,negative,1.53,22
illnesses,negative,1.029,4
imagine,positive,1.222,8
immediate,ambiguous,1.183,7
immediately,ambiguous,1.316,11
imminent,ambiguous,0.728,1
immoral,negative,0.861,2
immune,positive,1.595,27
immunisation,positive,0.5,0
immunity,positive,1.792,50
immunized,positive,0.5,0
immuno,negative,0.955,3
immunocompromised,negative,0.5,0
immunological,positive,0.5,0
immunologist,positive,0.5,0
immunology,positive,0.861,2
immunosuppressed,negative,0.5,0
impact,negative,1.758,45
impacted,negative,1.029,4
impacts,negative,0.861,2
impending,negative,1.029,4
imperial,negative,0.728,1
impfpflicht,negative,0.5,0
implant,negative,0.5,0
implants,negative,0.5,0
implement,positive,0.5,0
implemented,positive,1.029,4
implementing,positive,1.029,4
implications,negative,0.728,1
implies,negative,0.5,0
imply,negative,0.861,2
implying,negative,0.861,2
importance,ambiguous,0.728,1
important,ambiguous,1.5,20
importantly,ambiguous,0.5,0
impose,negative,1.183,7
imposed,negative,1.257,9
imposes,negative,0.5,0
imposing,negative,0.861,2
impossible,negative,1.089,5
impressed,positive,0.728,1
impression,positive,0.5,0
impressive,positive,0.5,0
improve,positive,0.861,2
improved,positive,0.728,1
improvement,positive,0.5,0
improves,positive,0.5,0
improving,positive,0.728,1
inaccurate,negative,0.5,0
inactivated,negative,0.5,0
inadequate,negative,0.5,0
incentive,positive,0.728,1
incentives,positive,0.5,0
incidence,negative,0.5,0
incident,negative,0.5,0
include,positive,0.728,1
included,positive,1.183,7
includes,positive,1.139,6
including,positive,1.57,25
incoming,positive,1.222,8
incompetence,negative,0.728,1
incompetent,negative,1.089,5
inconvenience,negative,0.728,1
incorrect,negative,0.728,1
increase,ambiguous,1.411,15
increased,ambiguous,1.257,9
increases,ambiguous,0.955,3
increasing,ambiguous,0.955,3
increasingly,ambiguous,0.861,2
incredible,ambiguous,1.029,4
incredibly,ambiguous,0.955,3
indeed,positive,1.222,8
indefinitely,negative,0.728,1
independent,positive,1.222,8
independentsage,positive,0.5,0
industries,negative,0.728,1
industry,negative,1.222,8
ineffective,negative,0.728,1
inequality,negative,0.728,1
inequity,negative,0.5,0
inevitable,negative,1.139,6
inevitably,negative,1.139,6
infect,negative,0.861,2
infected,negative,1.558,24
infecting,negative,0.5,0
infection,negative,1.695,37
infections,negative,1.288,10
infectiontransmission,negative,0.5,0
infectious,negative,0.861,2
infects,negative,0.955,3
inflammation,negative,0.861,2
inflation,negative,0.728,1
influence,negative,0.728,1
influenced,negative,0.728,1
influenza,negative,0.5,0
info,positive,0.955,3
inform,positive,0.728,1
information,positive,1.544,23
informed,positive,0.861,2
inject,positive,0.5,0
injected,positive,0.955,3
injecting,positive,1.029,4
injection,positive,1.029,4
injections,positive,0.955,3
injured,negative,1.029,4
injuries,negative,0.955,3
injury,negative,1.139,6
innate,positive,0.5,0
innovation,positive,0.5,0
inoculated,negative,0.5,0
inoculations,negative,0.5,0
inquiry,negative,0.728,1
insane,negative,1.029,4
insanity,negative,1.089,5
insist,negative,0.5,0
insomnia,negative,0.5,0
inspiration,positive,0.955,3
instinct,positive,0.5,0
institute,positive,0.861,2
institutions,positive,0.5,0
instructions,positive,0.5,0
insulin,negative,0.5,0
insult,negative,1.029,4
insurance,positive,0.861,2
integrity,positive,1.029,4
intelligence,positive,1.029,4
intelligent,positive,0.955,3
intended,negative,1.029,4
intense,negative,0.728,1
intensive,negative,1.288,10
intention,negative,0.955,3
intentionally,negative,0.861,2
interact,positive,0.5,0
interaction,positive,0.861,2
interest,positive,1.139,6
interested,positive,1.257,9
interesting,positive,1.39,14
interestingly,positive,0.5,0
interests,positive,1.089,5
interpret,negative,0.5,0
interpretation,negative,0.5,0
intervention,negative,0.5,0
interventions,negative,0.5,0
intramuscular,negative,0.5,0
introduce,positive,1.222,8
introduced,positive,1.288,10
introducing,positive,0.728,1
introduction,positive,0.728,1
invent,positive,0.728,1
invented,positive,0.728,1
inventor,positive,0.861,2
invest,positive,0.5,0
invested,positive,0.728,1
investigate,negative,0.5,0
investigation,negative,0.861,2
investing,negative,0.5,0
investment,positive,0.5,0
investors,positive,0.5,0
invincible,positive,0.728,1
invite,positive,1.029,4
invited,positive,0.5,0
involved,positive,1.139,6
involving,ambiguous,0.861,2
ironic,negative,0.728,1
ironically,negative,0.728,1
irony,negative,0.861,2
irrelevant,negative,0.728,1
irrespective,negative,0.5,0
irresponsible,negative,0.955,3
irreversible,negative,0.861,2
isn't,negative,1.891,68
isolate,negative,1.183,7
isolated,negative,1.183,7
isolating,negative,1.139,6
isolation,negative,1.222,8
issue,negative,1.53,22
issued,negative,0.5,0
issues,negative,1.583,26
ivermectin,ambiguous,1.089,5
jab,positive,2.251,205
jabbed,positive,1.84,58
jabbers,positive,0.5,0
jabbing,positive,0.5,0
jabby,positive,0.5,0
jabs,positive,1.982,90
jail,negative,1.029,4
janssen,ambiguous,0.5,0
job,positive,1.467,18
jobs,positive,1.183,7
join,positive,0.955,3
joined,positive,0.955,3
joining,positive,0.955,3
joint,positive,0.728,1
joints,positive,0.5,0
joke,ambiguous,1.316,11
joking,ambiguous,0.728,1
journal,positive,0.728,1
journalism,positive,0.5,0
journalist,positive,0.728,1
journalists,positive,0.728,1
joy,positive,1.544,23
judge,negative,0.861,2
judgement,negative,0.861,2
judging,negative,0.955,3
junkies,negative,0.861,2
justice,positive,0.955,3
justification,negative,1.089,5
justified,negative,0.728,1
justify,negative,1.139,6
keen,positive,1.089,5
keep,negative,1.891,68
keeping,negative,1.431,16
keeps,negative,0.861,2
kept,negative,1.183,7
key,positive,1.411,15
kick,negative,1.089,5
kicked,negative,0.728,1
kicking,negative,0.728,1
kickout,negative,0.5,0
kicks,negative,0.728,1
kid,positive,1.222,8
kidney,negative,0.5,0
kids,positive,1.659,33
kill,negative,1.411,15
killed,negative,1.089,5
killer,negative,0.728,1
killers,negative,0.5,0
killing,negative,1.343,12
kills,negative,1.183,7
kind,positive,1.53,22
kindly,positive,0.5,0
kindness,positive,0.861,2
kinds,positive,0.5,0
king,positive,0.5,0
kings,positive,0.728,1
knew,positive,1.411,15
knock,negative,0.955,3
knocked,negative,0.861,2
knocking,negative,0.728,1
knowing,positive,1.089,5
knowledge,positive,1.288,10
known,positive,1.288,10
knows,positive,1.288,10
ko,negative,0.5,0
lab,ambiguous,0.861,2
laboratory,ambiguous,0.5,0
labos,ambiguous,0.5,0
labour,ambiguous,1.743,43
labs,ambiguous,0.5,0
lack,negative,1.39,14
lad,positive,0.861,2
lads,positive,0.861,2
lady,positive,0.728,1
lag,negative,1.029,4
lancet,positive,0.728,1
large,positive,1.367,13
largely,positive,1.029,4
larger,positive,1.089,5
largest,positive,0.5,0
lasted,negative,0.5,0
lasting,positive,0.728,1
lasts,positive,0.728,1
late,negative,1.39,14
